case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,parallel_telephone_exchange_indicator,bulk_corporate_sim_indicator,forged_company_indicator,voip_calling_indicator,government_telecom_revenue_loss,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,multiple_calling_numbers_indicator,it_act_66d,telegraph_act_sections,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-107079,High Court,Sec 482 CrPC (Quashing),27,16,69,0,0,1,1,1,1,1,1,1,0.9376,1,232,1,1,1,1,1,1,1,0.7898,425,9.2917,74.02,1,1,1,1779721.38,0.1958,1,2,0.5312,0.4835,1,1,1,1,1
NCRB-SYNTH-107085,High Court,Sec 482 CrPC (Quashing),1,3,45,1,1,1,1,1,0,1,1,1,0.6504,1,127,1,1,1,1,1,1,1,0.6652,214,5.9222,75.35,1,1,1,2445587.97,0.1156,1,3,0.8946,0.6453,1,1,1,0,1
NCRB-SYNTH-107087,High Court,Sec 439 CrPC (Regular Bail),7,16,71,1,0,1,1,1,0,1,1,1,0.5768,1,176,1,1,1,1,1,1,1,0.7154,242,9.021,73.2,1,1,1,1302654.31,0.1049,1,25,0.3123,0.0959,4,1,1,1,0
NCRB-SYNTH-107088,High Court,Sec 482 CrPC (Quashing),1,4,72,1,0,1,1,1,0,1,1,1,0.5258,1,234,0,0,1,1,1,1,1,0.5579,253,7.2027,30.49,1,1,1,854035.92,0.1649,1,11,0.087,0.035,3,1,1,1,0
NCRB-SYNTH-107093,Supreme Court,Sec 439 CrPC (Regular Bail),1,24,76,1,0,1,1,1,0,1,1,1,0.6505,1,216,0,1,1,1,1,1,1,0.6812,413,13.0925,24.23,1,1,1,2327098.14,0.1152,1,3,0.789,0.5691,1,1,1,1,0
NCRB-SYNTH-107096,High Court,Sec 439 CrPC (Regular Bail),1,21,25,1,0,1,1,1,0,1,1,1,0.9159,1,188,1,1,1,1,1,1,1,0.7671,415,11.0367,82.71,1,1,1,2209891.52,0.1044,1,1,0.6695,0.9659,1,1,1,1,1
NCRB-SYNTH-107104,High Court,Sec 439 CrPC (Regular Bail),1,12,49,1,0,1,1,1,0,1,1,1,0.4891,1,130,1,1,1,1,1,1,1,0.7358,165,4.641,52.82,1,1,1,1608110.2,0.124,1,6,0.1,0.0514,3,1,1,0,0
NCRB-SYNTH-107119,High Court,Sec 439 CrPC (Regular Bail),2,23,57,1,1,1,1,1,1,1,1,1,0.8598,1,236,1,1,1,1,1,1,1,0.7683,419,8.1111,63.31,1,1,1,315040.78,0.1636,1,4,0.062,0.0385,3,1,1,1,1
NCRB-SYNTH-107120,Supreme Court,Sec 439 CrPC (Regular Bail),2,12,55,1,0,1,1,1,0,1,1,1,0.9591,1,132,1,1,1,1,1,1,1,0.7512,342,3.9614,49.98,1,1,1,1752876.27,0.1918,1,3,0.6358,0.4586,1,1,1,0,1
NCRB-SYNTH-107133,Trial Court,Sec 439 CrPC (Regular Bail),7,17,14,1,0,1,1,1,0,1,1,1,0.92,1,290,0,1,1,1,1,1,1,0.7082,449,11.0063,62.08,1,1,1,489712.32,0.01,1,10,0.2034,0.0848,3,1,1,1,0
NCRB-SYNTH-107138,High Court,Sec 439 CrPC (Regular Bail),2,25,34,0,0,1,1,1,0,1,1,1,0.8064,1,190,1,1,1,1,1,1,1,0.7675,398,8.6123,50.1,1,1,1,1521704.99,0.0368,1,6,0.1471,0.0756,3,1,1,1,1
NCRB-SYNTH-107139,High Court,Sec 482 CrPC (Quashing),7,8,47,0,0,1,1,1,0,1,1,1,0.7873,1,233,1,1,1,1,1,1,1,0.8919,232,12.3076,55.41,1,1,1,2062909.74,0.1444,1,3,0.6187,0.4463,1,1,1,1,1
NCRB-SYNTH-107150,Supreme Court,Sec 439 CrPC (Regular Bail),1,25,63,1,0,1,1,1,1,1,1,1,0.6482,1,134,1,1,1,1,1,1,1,0.6332,132,5.448,77.81,1,1,1,2034572.76,0.185,1,41,0.2868,0.0767,4,1,1,0,0
NCRB-SYNTH-107160,Trial Court,Sec 439 CrPC (Regular Bail),2,24,54,1,0,1,1,1,0,1,1,1,0.6282,1,205,0,0,1,1,1,1,1,0.5326,272,4.3271,70.84,1,1,1,502415.62,0.1532,1,3,0.5236,0.3777,1,1,1,1,0
NCRB-SYNTH-107163,High Court,Sec 439 CrPC (Regular Bail),4,17,48,1,1,1,1,1,0,1,1,1,0.6017,1,155,1,0,1,1,1,1,1,0.7234,209,10.1157,51.11,1,1,1,1679966.95,0.0043,1,6,0.1394,0.0716,3,1,1,0,0
NCRB-SYNTH-107164,High Court,Sec 482 CrPC (Quashing),2,3,37,1,1,1,1,1,0,1,1,1,0.6632,1,155,1,1,1,1,1,1,1,0.7887,291,5.027,81.72,1,1,1,1057319.98,0.1191,1,2,0.4656,0.4238,1,1,1,1,1
NCRB-SYNTH-107187,Supreme Court,Sec 482 CrPC (Quashing),1,4,62,0,0,1,1,1,0,1,1,1,0.3777,1,175,1,1,1,1,1,1,1,0.5926,195,9.4406,15.81,1,1,1,892890.25,0.1855,1,3,0.5301,0.3824,1,1,1,0,0
NCRB-SYNTH-107190,High Court,Sec 482 CrPC (Quashing),1,10,63,0,0,1,1,1,0,1,1,1,0.4667,1,134,1,1,1,1,1,1,1,0.8193,364,3.8297,41.86,1,1,1,326442.68,0.014,1,16,0.1297,0.0458,4,1,1,0,0
NCRB-SYNTH-107191,High Court,Sec 439 CrPC (Regular Bail),1,3,29,1,0,1,1,1,0,1,1,1,0.9573,1,155,1,1,1,1,1,1,1,0.6611,336,3.8912,44.69,1,1,1,906056.6,0.1107,1,3,0.597,0.4306,1,1,1,1,1
NCRB-SYNTH-107216,High Court,Writ Petition (Detention),7,10,64,1,0,1,1,1,0,1,1,1,0.7184,1,211,1,1,1,1,1,1,1,0.5363,448,5.5398,68.72,1,1,1,1698631.19,0.002,1,6,0.1441,0.074,3,1,1,1,1
NCRB-SYNTH-107217,Supreme Court,Sec 439 CrPC (Regular Bail),1,13,74,1,1,1,1,1,0,1,1,1,0.902,1,230,1,1,1,1,1,1,1,0.8347,265,11.7834,39.43,1,1,1,199748.22,0.0098,1,4,0.2207,0.1371,3,1,1,1,1
NCRB-SYNTH-107237,High Court,Sec 439 CrPC (Regular Bail),1,3,31,1,0,1,1,1,0,1,1,1,0.5429,1,175,1,1,1,1,1,1,1,0.8454,268,7.5707,85.26,1,1,1,2116465.48,0.1016,1,18,0.2671,0.0907,4,1,1,1,0
NCRB-SYNTH-107239,High Court,Writ Petition (Detention),1,6,60,1,1,1,1,1,0,1,1,1,0.4757,1,284,0,0,1,1,1,1,1,0.6294,175,7.6843,71.11,1,1,1,1622609.34,0.1096,1,2,0.4962,0.4516,1,1,1,1,0
NCRB-SYNTH-107247,High Court,Sec 439 CrPC (Regular Bail),1,3,21,1,0,1,1,1,1,1,1,1,0.767,1,184,1,1,1,1,1,1,1,0.8612,384,5.8771,18.68,1,1,1,2180885.33,0.0384,1,3,0.805,0.5807,1,1,1,0,1
NCRB-SYNTH-107256,High Court,Sec 439 CrPC (Regular Bail),2,3,68,0,1,1,1,1,0,1,1,1,0.9736,1,228,1,1,1,1,1,1,1,0.6155,441,9.9842,21.72,1,1,1,2239629.9,0.0344,1,5,0.1877,0.1047,3,1,1,1,1
NCRB-SYNTH-107263,High Court,Writ Petition (Detention),7,15,63,1,0,1,1,1,1,1,1,1,0.7028,1,197,1,0,1,1,1,1,1,0.4839,260,7.7111,66.21,1,1,1,2325208.61,0.014,1,21,0.1211,0.0392,4,1,1,1,1
NCRB-SYNTH-107273,High Court,Sec 439 CrPC (Regular Bail),15,13,62,1,0,1,1,1,1,1,1,1,0.6673,1,272,0,0,1,1,1,1,1,0.6307,201,11.079,30.92,1,1,1,1702854.18,0.0846,1,5,0.1385,0.0773,3,1,1,1,0
NCRB-SYNTH-107280,Supreme Court,Trial Judgment,1,16,47,1,0,1,1,1,0,1,1,1,0.7328,1,208,1,1,1,1,1,1,1,0.7336,218,6.1317,25.33,1,1,1,692820.11,0.1955,1,12,0.2598,0.1013,4,1,1,1,1
NCRB-SYNTH-107281,High Court,Trial Judgment,7,14,21,1,0,1,1,1,0,1,1,1,0.7682,1,268,1,1,1,1,1,1,1,0.9214,158,8.9546,80.05,1,1,1,1214464.25,0.156,1,12,0.0872,0.034,4,1,1,1,1
NCRB-SYNTH-107284,Supreme Court,Sec 439 CrPC (Regular Bail),45,13,16,1,0,1,1,1,1,1,1,1,0.7032,1,138,1,1,1,1,1,1,1,0.8195,352,8.4875,85.63,1,1,1,138590.34,0.001,1,33,0.237,0.0672,4,1,1,0,1
NCRB-SYNTH-107300,High Court,Sec 439 CrPC (Regular Bail),1,3,77,1,1,1,1,1,0,1,1,1,0.8597,1,174,1,1,1,1,1,1,1,0.5007,394,11.0224,76.33,1,1,1,1973611.59,0.185,1,10,0.1932,0.0806,3,1,1,1,1
NCRB-SYNTH-107318,Supreme Court,Sec 482 CrPC (Quashing),1,22,38,1,0,1,1,1,0,1,1,1,0.5572,1,174,1,1,1,1,1,1,1,0.5505,142,12.2712,50.6,1,1,1,880722.73,0.0428,1,2,0.5373,0.489,1,1,1,1,0
NCRB-SYNTH-107330,High Court,Trial Judgment,1,4,54,1,1,1,1,1,1,1,1,1,0.9477,1,172,1,1,1,1,1,1,1,0.7111,384,6.1396,67.31,1,1,1,897499.36,0.0633,1,34,0.1105,0.0311,4,1,1,1,1
NCRB-SYNTH-107339,High Court,Sec 482 CrPC (Quashing),1,24,19,1,1,1,1,1,0,1,1,1,0.5337,1,259,0,0,1,1,1,1,1,0.7519,359,8.5157,64.57,1,1,1,1178274.58,0.1981,1,10,0.2393,0.0998,3,1,1,1,0
NCRB-SYNTH-107343,High Court,Sec 439 CrPC (Regular Bail),1,15,13,1,0,1,1,1,0,1,1,1,0.3964,1,206,1,1,1,1,1,1,1,0.6157,262,11.3694,35.37,1,1,1,498758.87,0.0841,1,10,0.1052,0.0439,3,1,1,1,0
NCRB-SYNTH-107368,High Court,Writ Petition (Detention),1,18,33,1,1,1,1,1,0,1,1,1,0.6216,1,162,0,0,1,1,1,1,1,0.7282,391,9.8779,56.74,1,1,1,359774.48,0.1484,1,23,0.254,0.0799,4,1,1,1,0
NCRB-SYNTH-107371,High Court,Sec 482 CrPC (Quashing),4,11,35,1,0,1,1,1,0,1,1,1,0.7982,1,201,1,1,1,1,1,1,1,0.6602,103,8.9485,85.75,1,1,1,1852723.47,0.1763,1,37,0.1195,0.0328,4,1,1,1,1
NCRB-SYNTH-107372,High Court,Writ Petition (Detention),1,24,65,1,0,1,1,1,1,1,1,1,0.7731,1,197,0,0,1,1,1,1,1,0.5472,366,12.6204,38.01,1,1,1,542910.46,0.0805,1,10,0.1557,0.0649,3,1,1,1,0
NCRB-SYNTH-107374,High Court,Sec 439 CrPC (Regular Bail),2,17,32,1,1,1,1,1,0,1,1,1,0.8125,1,266,1,0,1,1,1,1,1,0.6859,456,12.4278,64.69,1,1,1,2281625.31,0.0573,1,4,0.1022,0.0635,3,1,1,1,1
NCRB-SYNTH-107379,Trial Court,Sec 439 CrPC (Regular Bail),1,24,18,1,0,1,1,1,0,1,1,1,0.6151,1,205,1,1,1,1,1,1,1,0.7322,372,8.8805,52.68,1,1,1,253191.41,0.0947,1,1,0.4813,0.6943,1,1,1,1,0
NCRB-SYNTH-107384,High Court,Sec 439 CrPC (Regular Bail),2,17,34,1,0,1,1,1,0,1,1,1,0.5345,1,203,1,1,1,1,1,1,1,0.7621,387,4.5221,35.96,1,1,1,1513460.73,0.1216,1,4,0.1219,0.0758,3,1,1,1,0
NCRB-SYNTH-107385,High Court,Sec 482 CrPC (Quashing),1,6,41,1,0,1,1,1,0,1,1,1,0.89,1,179,1,1,1,1,1,1,1,0.654,263,12.5402,18.23,1,1,1,2242568.12,0.0255,1,10,0.0701,0.0292,3,1,1,1,1
NCRB-SYNTH-107391,High Court,Sec 439 CrPC (Regular Bail),2,5,16,1,1,1,1,1,0,1,1,1,0.6033,1,174,1,1,1,1,1,1,1,0.6375,194,13.4632,87.48,1,1,1,517938.59,0.1282,1,5,0.095,0.053,3,1,1,1,0
NCRB-SYNTH-107399,High Court,Writ Petition (Detention),27,17,68,1,0,1,1,1,0,1,1,1,0.9225,1,270,0,0,1,1,1,1,1,0.7608,262,9.029,85.73,1,1,1,668796.55,0.07,1,5,0.1739,0.0971,3,1,1,1,0
NCRB-SYNTH-107402,High Court,Sec 482 CrPC (Quashing),1,22,68,1,0,1,1,1,1,1,1,1,0.7212,1,142,1,0,1,1,1,1,1,0.7051,410,9.1831,45.76,1,1,1,2363984.04,0.082,1,13,0.2324,0.088,4,1,1,1,1
NCRB-SYNTH-107403,High Court,Sec 439 CrPC (Regular Bail),1,19,71,1,0,1,1,1,0,1,1,1,0.4707,1,260,1,1,1,1,1,1,1,0.4717,300,6.8136,46.22,1,1,1,1658466.11,0.1706,1,1,0.676,0.9753,1,1,1,1,0
NCRB-SYNTH-107407,High Court,Sec 439 CrPC (Regular Bail),1,18,26,1,0,1,1,1,0,1,1,1,0.4754,1,239,1,1,1,1,1,1,1,0.878,115,11.1092,60.0,1,1,1,330682.47,0.1367,1,41,0.0909,0.0243,4,1,1,1,0
NCRB-SYNTH-107410,High Court,Sec 482 CrPC (Quashing),1,24,44,1,1,1,1,1,1,1,1,1,0.8324,1,171,1,0,1,1,1,1,1,0.6642,303,4.043,33.84,1,1,1,1403765.55,0.1078,1,6,0.2249,0.1156,3,1,1,1,1
NCRB-SYNTH-107422,Trial Court,Sec 439 CrPC (Regular Bail),15,4,67,0,1,1,1,1,0,1,1,1,0.8969,1,158,1,1,1,1,1,1,1,0.7053,258,4.2708,26.3,1,1,1,1785369.84,0.1199,1,10,0.0904,0.0377,3,1,1,1,1
NCRB-SYNTH-107429,High Court,Sec 439 CrPC (Regular Bail),2,12,38,0,0,1,1,1,0,1,1,1,0.6139,1,119,1,1,1,1,1,1,1,0.8131,477,3.6646,76.23,1,1,1,1657669.97,0.1791,1,4,0.2218,0.1378,3,1,1,0,0
NCRB-SYNTH-107430,High Court,Sec 439 CrPC (Regular Bail),1,14,72,1,0,1,1,1,1,1,1,1,0.4896,1,199,1,1,1,1,1,1,1,0.6664,326,10.2923,61.05,1,1,1,1417606.31,0.0681,1,7,0.2032,0.0977,3,1,1,1,0
NCRB-SYNTH-107441,High Court,Writ Petition (Detention),7,11,65,1,0,1,1,1,0,1,1,1,0.8737,1,160,1,0,1,1,1,1,1,0.8809,408,4.6241,34.51,1,1,1,1280241.67,0.0694,1,9,0.1369,0.0595,3,1,1,1,1
NCRB-SYNTH-107444,High Court,Sec 439 CrPC (Regular Bail),1,13,72,0,0,1,1,1,0,1,1,1,0.9106,1,244,0,0,1,1,1,1,1,0.6208,114,9.5541,53.94,1,1,1,2087335.58,0.167,1,10,0.0909,0.0379,3,1,1,1,0
NCRB-SYNTH-107447,High Court,Sec 482 CrPC (Quashing),1,3,56,1,0,1,1,1,0,1,1,1,0.9202,1,273,1,1,1,1,1,1,1,0.7035,471,10.7705,76.89,1,1,1,1226597.86,0.0206,1,5,0.2155,0.1203,3,1,1,1,1
NCRB-SYNTH-107449,High Court,Writ Petition (Detention),2,5,24,1,0,1,1,1,0,1,1,1,0.6899,1,161,1,1,1,1,1,1,1,0.7676,155,9.1646,79.21,1,1,1,1889282.48,0.1229,1,10,0.1811,0.0755,3,1,1,1,1
NCRB-SYNTH-107454,Trial Court,Sec 482 CrPC (Quashing),2,17,66,1,0,1,1,1,0,1,1,1,0.7605,1,263,1,1,1,1,1,1,1,0.5922,500,10.1252,29.92,1,1,1,2049125.33,0.0369,1,8,0.2006,0.0913,3,1,1,1,1
NCRB-SYNTH-107457,High Court,Trial Judgment,1,9,16,1,0,1,1,1,0,1,1,1,0.7355,1,146,1,1,1,1,1,1,1,0.5926,423,8.0333,83.48,1,1,1,370037.32,0.073,1,10,0.0933,0.0389,3,1,1,1,1
NCRB-SYNTH-107468,High Court,Sec 482 CrPC (Quashing),1,5,27,1,1,1,1,1,0,1,1,1,0.4639,1,271,1,0,1,1,1,1,1,0.718,481,5.1782,45.26,1,1,1,2367645.19,0.1514,1,35,0.142,0.0396,4,1,1,1,0
NCRB-SYNTH-107469,Supreme Court,Sec 439 CrPC (Regular Bail),2,14,15,1,0,1,1,1,1,1,1,1,0.8301,1,242,0,0,1,1,1,1,1,0.5878,462,7.3256,66.18,1,1,1,2223958.62,0.074,1,8,0.063,0.0287,3,1,1,1,0
NCRB-SYNTH-107477,High Court,Sec 482 CrPC (Quashing),1,24,52,1,1,1,1,1,0,1,1,1,0.7495,1,294,1,1,1,1,1,1,1,0.5988,236,7.8948,50.35,1,1,1,414168.37,0.1501,1,4,0.0533,0.0331,3,1,1,1,1
NCRB-SYNTH-107486,High Court,Sec 439 CrPC (Regular Bail),2,18,66,1,0,1,1,1,1,1,1,1,0.5121,1,168,1,1,1,1,1,1,1,0.6646,351,11.9376,57.07,1,1,1,794342.67,0.094,1,10,0.1827,0.0762,3,1,1,1,0
NCRB-SYNTH-107489,High Court,Sec 439 CrPC (Regular Bail),1,19,50,1,0,1,1,1,0,1,1,1,0.6701,1,295,1,0,1,1,1,1,1,0.7078,456,7.1544,46.34,1,1,1,1114562.55,0.0324,1,3,0.9,0.6492,1,1,1,1,1
NCRB-SYNTH-107494,High Court,Sec 482 CrPC (Quashing),1,20,60,0,0,1,1,1,0,1,1,1,0.4274,1,119,1,1,1,1,1,1,1,0.6656,109,10.2453,82.65,1,1,1,2477913.14,0.0064,1,3,0.4563,0.3291,1,1,1,0,0
NCRB-SYNTH-107500,High Court,Sec 439 CrPC (Regular Bail),7,13,70,1,0,1,1,1,0,1,1,1,0.7132,1,245,1,0,1,1,1,1,1,0.8059,244,9.3303,60.24,1,1,1,247349.75,0.1725,1,2,0.4991,0.4543,1,1,1,1,1
NCRB-SYNTH-107505,Supreme Court,Sec 482 CrPC (Quashing),1,8,28,1,1,1,1,1,0,1,1,1,0.7536,1,281,1,1,1,1,1,1,1,0.8326,125,9.1222,35.02,1,1,1,53625.78,0.035,1,40,0.2428,0.0654,4,1,1,1,1
NCRB-SYNTH-107509,High Court,Sec 482 CrPC (Quashing),1,7,30,1,0,1,1,1,0,1,1,1,0.934,1,269,0,0,1,1,1,1,1,0.6214,332,3.9835,48.53,1,1,1,536843.9,0.1158,1,10,0.0737,0.0308,3,1,1,1,0
NCRB-SYNTH-107515,Trial Court,Sec 439 CrPC (Regular Bail),1,22,44,1,0,1,1,1,1,1,1,1,0.5829,1,193,1,1,1,1,1,1,1,0.4876,403,12.9824,53.81,1,1,1,947316.99,0.1969,1,2,0.7661,0.6973,1,1,1,1,0
NCRB-SYNTH-107523,High Court,Sec 439 CrPC (Regular Bail),1,20,63,1,0,1,1,1,0,1,1,1,0.4826,1,158,1,1,1,1,1,1,1,0.6684,377,6.4097,36.2,1,1,1,2341833.84,0.1065,1,8,0.1984,0.0903,3,1,1,1,0
NCRB-SYNTH-107526,High Court,Sec 439 CrPC (Regular Bail),4,19,35,1,1,1,1,1,0,1,1,1,0.7467,1,205,1,1,1,1,1,1,1,0.7449,224,5.0758,35.37,1,1,1,346846.83,0.007,1,2,0.7814,0.7113,1,1,1,1,1
NCRB-SYNTH-107527,High Court,Sec 439 CrPC (Regular Bail),1,12,50,0,0,1,1,1,1,1,1,1,0.7947,1,253,1,1,1,1,1,1,1,0.699,424,8.4692,72.87,1,1,1,1344985.8,0.1418,1,38,0.2836,0.0774,4,1,1,1,1
NCRB-SYNTH-107529,High Court,Sec 482 CrPC (Quashing),1,6,21,1,0,1,1,1,1,1,1,1,0.6885,1,195,1,1,1,1,1,1,1,0.8079,331,7.7722,67.72,1,1,1,2370205.19,0.0925,1,3,0.8609,0.621,1,1,1,1,1
NCRB-SYNTH-107543,Supreme Court,Sec 439 CrPC (Regular Bail),1,11,14,1,0,1,1,1,0,1,1,1,0.6579,1,172,1,1,1,1,1,1,1,0.8938,335,8.9756,54.16,1,1,1,2218350.17,0.0151,1,3,0.6075,0.4382,1,1,1,1,1
NCRB-SYNTH-107553,High Court,Sec 439 CrPC (Regular Bail),1,8,35,1,0,1,1,1,0,1,1,1,0.77,1,241,1,1,1,1,1,1,1,0.6603,421,3.7105,35.89,1,1,1,2086988.15,0.0217,1,2,0.5409,0.4924,1,1,1,1,1
NCRB-SYNTH-107555,High Court,Writ Petition (Detention),1,18,14,1,1,1,1,1,1,1,1,1,0.6921,1,262,1,0,1,1,1,1,1,0.7286,284,8.5,72.78,1,1,1,1085662.93,0.1994,1,2,0.7137,0.6496,1,1,1,1,1
NCRB-SYNTH-107562,Trial Court,Writ Petition (Detention),1,19,47,1,0,1,1,1,0,1,1,1,0.8311,1,256,1,1,1,1,1,1,1,0.7745,102,4.5351,20.23,1,1,1,1432076.1,0.1266,1,44,0.2402,0.0631,4,1,1,1,1
NCRB-SYNTH-107577,Supreme Court,Sec 439 CrPC (Regular Bail),4,14,15,1,0,1,1,1,1,1,1,1,0.5999,1,232,1,1,1,1,1,1,1,0.8267,104,7.0785,54.93,1,1,1,2335345.39,0.0935,1,19,0.3145,0.105,4,1,1,1,0
NCRB-SYNTH-107581,High Court,Sec 439 CrPC (Regular Bail),4,21,10,1,0,1,1,1,0,1,1,1,0.5946,1,266,1,1,1,1,1,1,1,0.6221,456,8.4568,47.45,1,1,1,1441695.03,0.0291,1,32,0.1767,0.0505,4,1,1,1,0
NCRB-SYNTH-107586,High Court,Sec 482 CrPC (Quashing),4,21,48,1,0,1,1,1,1,1,1,1,0.8562,1,263,1,0,1,1,1,1,1,0.4716,151,7.5449,40.79,1,1,1,2488604.38,0.1045,1,8,0.1552,0.0706,3,1,1,1,1
NCRB-SYNTH-107601,Supreme Court,Sec 482 CrPC (Quashing),2,17,58,1,0,1,1,1,0,1,1,1,0.4333,1,239,1,1,1,1,1,1,1,0.8057,434,13.7283,77.95,1,1,1,750024.97,0.1975,1,3,0.4472,0.3226,1,1,1,1,0
NCRB-SYNTH-107603,High Court,Sec 439 CrPC (Regular Bail),1,18,46,1,0,1,1,1,0,1,1,1,0.7572,1,142,0,1,1,1,1,1,1,0.814,265,8.8899,79.75,1,1,1,1182697.23,0.0349,1,4,0.1146,0.0712,3,1,1,1,0
NCRB-SYNTH-107606,High Court,Sec 439 CrPC (Regular Bail),1,19,10,1,0,1,1,1,0,1,1,1,0.8202,1,158,1,0,1,1,1,1,1,0.5272,200,7.9909,15.44,1,1,1,850904.84,0.0717,1,1,0.8818,1.2722,1,1,1,0,1
NCRB-SYNTH-107608,Supreme Court,Sec 482 CrPC (Quashing),1,5,46,1,0,1,1,1,0,1,1,1,0.6023,1,179,0,0,1,1,1,1,1,0.6978,130,6.9721,61.59,1,1,1,432985.89,0.131,1,23,0.168,0.0529,4,1,1,0,0
NCRB-SYNTH-107622,High Court,Sec 439 CrPC (Regular Bail),1,21,28,1,0,1,1,1,0,1,1,1,0.7788,1,190,1,0,1,1,1,1,1,0.6662,279,3.6108,79.9,1,1,1,1548458.27,0.1548,1,2,0.9258,0.8427,1,1,1,1,1
NCRB-SYNTH-107624,Supreme Court,Sec 439 CrPC (Regular Bail),7,24,46,1,0,1,1,1,0,1,1,1,0.7597,1,187,1,1,1,1,1,1,1,0.5118,392,11.7712,84.36,1,1,1,1319981.99,0.1669,1,9,0.0858,0.0373,3,1,1,1,1
NCRB-SYNTH-107626,Supreme Court,Sec 482 CrPC (Quashing),1,3,65,1,0,1,1,1,1,1,1,1,0.5311,1,137,1,1,1,1,1,1,1,0.7271,301,5.602,53.9,1,1,1,1416199.01,0.0817,1,9,0.1173,0.0509,3,1,1,0,0
NCRB-SYNTH-107632,Supreme Court,Sec 439 CrPC (Regular Bail),1,15,76,1,0,1,1,1,1,1,1,1,0.628,1,149,1,1,1,1,1,1,1,0.7376,100,12.2799,33.49,1,1,1,80698.88,0.0367,1,39,0.0961,0.026,4,1,1,0,0
NCRB-SYNTH-107635,High Court,Sec 482 CrPC (Quashing),15,6,44,1,0,1,1,1,1,1,1,1,0.4092,1,202,1,0,1,1,1,1,1,0.5872,377,6.661,80.33,1,1,1,1290913.27,0.1574,1,11,0.1053,0.0424,3,1,1,1,0
NCRB-SYNTH-107638,High Court,Sec 439 CrPC (Regular Bail),1,23,35,1,0,1,1,1,0,1,1,1,0.9491,1,235,1,1,1,1,1,1,1,0.7711,364,5.5596,20.47,1,1,1,1258233.59,0.0836,1,6,0.0691,0.0355,3,1,1,1,1
NCRB-SYNTH-107646,High Court,Sec 482 CrPC (Quashing),1,23,55,0,0,1,1,1,0,1,1,1,0.6782,1,220,0,0,1,1,1,1,1,0.5438,278,5.6209,54.49,1,1,1,182796.08,0.0153,1,31,0.1721,0.0497,4,1,1,1,0
NCRB-SYNTH-107650,High Court,Writ Petition (Detention),27,20,44,1,0,1,1,1,1,1,1,1,0.8807,1,287,1,1,1,1,1,1,1,0.6336,331,4.9228,27.54,1,1,1,262825.78,0.0583,1,24,0.0909,0.0282,4,1,1,1,1
NCRB-SYNTH-107658,High Court,Sec 482 CrPC (Quashing),1,16,31,1,1,1,1,1,0,1,1,1,0.6123,1,180,1,1,1,1,1,1,1,0.7631,320,12.7753,73.67,1,1,1,2257826.66,0.1925,1,2,0.8117,0.7389,1,1,1,1,0
NCRB-SYNTH-107660,Trial Court,Sec 482 CrPC (Quashing),1,22,23,1,0,1,1,1,0,1,1,1,0.8848,1,149,1,1,1,1,1,1,1,0.7766,366,7.6321,79.42,1,1,1,876240.03,0.1482,1,11,0.218,0.0877,3,1,1,0,1
NCRB-SYNTH-107662,Supreme Court,Sec 439 CrPC (Regular Bail),21,5,38,1,0,1,1,1,0,1,1,1,0.8714,1,150,1,1,1,1,1,1,1,0.8589,428,6.5126,15.45,1,1,1,396154.22,0.1192,1,24,0.1703,0.0529,4,1,1,0,1
NCRB-SYNTH-107667,Supreme Court,Sec 439 CrPC (Regular Bail),4,21,67,1,1,1,1,1,0,1,1,1,0.4047,1,124,1,1,1,1,1,1,1,0.75,325,12.0913,48.18,1,1,1,1833515.67,0.1395,1,25,0.2506,0.0769,4,1,1,0,0
NCRB-SYNTH-107668,High Court,Sec 482 CrPC (Quashing),1,14,40,1,0,1,1,1,0,1,1,1,0.929,1,257,0,0,1,1,1,1,1,0.6619,352,6.2957,83.17,1,1,1,1139234.31,0.0112,1,11,0.1541,0.062,3,1,1,1,0
NCRB-SYNTH-107672,High Court,Writ Petition (Detention),4,6,26,1,1,1,1,1,0,1,1,1,0.5884,1,185,1,0,1,1,1,1,1,0.757,152,7.7668,60.84,1,1,1,1608153.45,0.0365,1,1,0.4301,0.6205,1,1,1,1,0
NCRB-SYNTH-107676,Trial Court,Sec 439 CrPC (Regular Bail),15,11,32,1,0,1,1,1,0,1,1,1,0.848,1,232,1,1,1,1,1,1,1,0.8796,486,5.3547,65.2,1,1,1,931488.28,0.1781,1,33,0.1941,0.055,4,1,1,1,1
NCRB-SYNTH-107683,High Court,Writ Petition (Detention),1,16,68,1,0,1,1,1,0,1,1,1,0.558,1,251,1,1,1,1,1,1,1,0.65,233,7.7418,43.55,1,1,1,1037016.97,0.1288,1,5,0.2167,0.121,3,1,1,1,0
