case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,social_engineering_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,fake_call_center_indicator,bulk_corporate_sim_indicator,forged_company_indicator,voip_calling_indicator,vishing_indicator,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,multiple_calling_numbers_indicator,it_act_66d,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,account_frozen_indicator,is_fund_transit_velocity_applicable,fund_transit_velocity_minutes,fraudulent_website_count,payment_gateway_count,linked_beneficiary_account_count,card_credential_harvesting_indicator,it_act_66c,victim_identification_success,test_identification_parade_validity,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-107314,Trial Court,Sec 482 CrPC (Quashing),2,12,86,1,0,1,1,1,1,1,1,1,1,0.4791,1,105,1,1,1,1,0,0,1,0.7585,58,5.6423,208.85,1,1,1952359.39,0.099,1,1,13.01,1,3,10,1,1,1,1,0,43,0.3038,0.0803,4,1,1,0,0
NCRB-SYNTH-107319,High Court,Sec 439 CrPC (Regular Bail),1,23,48,1,0,1,1,1,0,1,1,1,1,0.5079,1,75,0,0,1,1,1,1,1,0.6194,41,4.4798,247.07,1,1,864551.86,0.0207,1,1,2.02,2,4,10,1,1,1,1,0,10,0.2128,0.0888,5,1,1,1,0
NCRB-SYNTH-107322,High Court,Sec 439 CrPC (Regular Bail),1,9,13,0,0,1,1,1,1,1,1,1,1,0.3623,0,72,1,1,1,1,0,1,1,0.5746,149,4.2216,99.62,1,1,3899241.05,0.1247,0,1,1.23,5,2,10,0,1,0,0,1,40,0.0938,0.0252,4,1,1,0,0
NCRB-SYNTH-107323,Trial Court,Sec 482 CrPC (Quashing),2,25,70,0,0,1,1,1,1,1,1,1,1,0.8626,1,47,0,0,1,1,1,1,1,0.7825,41,4.3863,162.82,1,1,685517.86,0.1153,0,1,14.82,5,3,2,1,1,1,1,0,4,0.1984,0.1232,3,1,1,1,0
NCRB-SYNTH-107334,High Court,Sec 439 CrPC (Regular Bail),2,11,81,1,0,1,1,1,0,1,1,1,1,0.9113,0,147,1,1,1,1,1,1,1,0.7078,103,5.1562,211.52,1,1,702586.28,0.0196,1,1,3.38,4,2,3,1,1,1,1,0,6,0.093,0.0478,5,1,1,0,1
NCRB-SYNTH-107335,High Court,Sec 439 CrPC (Regular Bail),2,8,61,1,0,1,1,1,1,1,1,1,1,0.7673,0,159,1,0,1,1,0,1,1,0.5542,68,7.3635,120.44,1,1,3089451.58,0.0494,0,1,31.46,1,1,7,1,1,1,1,0,9,0.0606,0.0263,5,1,1,0,1
NCRB-SYNTH-107340,High Court,Sec 439 CrPC (Regular Bail),4,11,51,0,0,1,1,1,0,1,1,1,1,0.9088,1,149,1,1,1,1,1,1,1,0.6527,107,3.3934,83.6,1,1,1711176.61,0.1158,1,1,21.27,5,2,10,1,1,1,1,0,14,0.258,0.0953,4,1,1,1,1
NCRB-SYNTH-107342,Trial Court,Sec 439 CrPC (Regular Bail),1,17,59,1,0,1,1,1,1,1,1,1,1,0.3761,1,66,1,1,1,1,1,1,1,0.8223,110,6.8901,189.92,1,1,2752916.23,0.0384,1,1,5.56,3,2,7,0,1,0,0,1,1,0.8399,1.2117,1,1,1,0,0
NCRB-SYNTH-107344,High Court,Sec 439 CrPC (Regular Bail),1,17,92,1,0,1,1,1,0,1,1,1,1,0.5987,1,78,0,0,1,1,1,1,1,0.7993,131,5.5507,69.34,1,1,3415287.24,0.188,0,1,5.5,2,2,6,1,1,1,1,0,1,0.9359,1.3502,1,1,1,1,0
NCRB-SYNTH-107345,High Court,Sec 439 CrPC (Regular Bail),2,3,6,1,0,1,1,1,0,1,1,1,1,0.514,1,21,1,0,1,1,1,1,1,0.5926,108,7.1717,291.94,1,1,1342772.21,0.0749,0,1,39.92,3,1,7,1,1,0,0,1,6,0.1491,0.0766,5,1,1,0,0
NCRB-SYNTH-107347,High Court,Trial Judgment,1,17,87,1,0,1,1,1,1,1,1,1,1,0.6081,1,101,1,1,1,1,1,0,1,0.786,124,7.0639,78.81,1,1,2505319.12,0.019,0,1,3.41,2,3,9,1,1,0,0,1,8,0.0956,0.0435,5,1,1,0,1
NCRB-SYNTH-107348,Trial Court,Sec 482 CrPC (Quashing),4,20,22,1,0,1,1,1,1,1,1,1,1,0.5576,0,154,1,0,1,1,0,1,1,0.9557,101,4.5583,138.52,1,1,3804509.19,0.0534,1,1,9.18,3,3,9,0,1,1,1,0,10,0.0515,0.0215,3,1,1,0,0
NCRB-SYNTH-107353,High Court,Sec 439 CrPC (Regular Bail),21,5,94,1,0,1,1,1,1,1,1,1,1,0.9111,1,155,1,1,1,1,0,1,1,0.6957,142,6.7174,184.88,1,1,386546.82,0.0104,1,1,4.3,2,2,4,1,1,1,1,0,2,0.5983,0.5446,1,1,1,1,1
NCRB-SYNTH-107354,High Court,Sec 439 CrPC (Regular Bail),2,3,61,1,0,1,1,1,0,1,1,1,1,0.4606,1,161,1,1,1,1,0,1,1,0.7358,90,3.0587,99.51,1,1,2788466.72,0.0137,0,1,14.55,2,2,7,1,1,0,0,1,11,0.2051,0.0826,5,1,1,0,0
NCRB-SYNTH-107362,Trial Court,Sec 439 CrPC (Regular Bail),27,18,31,0,0,1,1,1,1,1,1,1,1,0.7493,1,111,1,1,1,1,1,1,1,0.5446,81,4.3492,284.85,1,1,1288592.92,0.1421,1,1,2.15,5,2,4,1,1,1,1,0,6,0.2387,0.1226,5,1,1,0,1
NCRB-SYNTH-107363,Trial Court,Sec 439 CrPC (Regular Bail),1,21,57,1,0,1,1,1,0,1,1,1,1,0.514,1,142,0,0,1,1,1,0,1,0.5397,98,5.1856,290.45,1,1,2483096.03,0.1875,1,1,20.77,5,1,9,1,1,1,1,0,9,0.1501,0.0652,3,1,1,0,0
NCRB-SYNTH-107365,High Court,Sec 439 CrPC (Regular Bail),2,14,33,0,0,1,1,1,0,1,1,1,1,0.4315,1,113,0,1,1,1,1,1,1,0.9154,143,6.6275,226.83,1,1,2368426.91,0.1527,1,1,5.08,3,4,2,1,1,1,1,0,27,0.272,0.0816,4,1,1,1,0
NCRB-SYNTH-107366,Trial Court,Sec 439 CrPC (Regular Bail),27,10,76,1,0,1,1,1,0,1,1,1,1,0.9472,0,59,1,1,1,1,1,0,1,0.68,59,3.0752,156.71,1,1,2925472.45,0.1852,0,1,2.67,5,4,2,1,1,1,1,0,10,0.1266,0.0528,5,1,1,0,1
NCRB-SYNTH-107367,High Court,Writ Petition (Detention),1,6,99,1,0,1,1,1,1,1,1,1,1,0.7371,1,105,1,0,1,0,1,0,1,0.4364,121,7.084,242.89,1,1,1679404.85,0.0665,0,1,23.29,5,3,9,0,1,1,1,0,35,0.3052,0.0852,4,1,1,0,1
NCRB-SYNTH-107377,Trial Court,Trial Judgment,7,14,18,1,0,1,1,1,0,1,1,1,1,0.9156,1,25,0,0,1,0,1,1,1,0.7171,115,6.8,59.19,1,1,497041.79,0.1595,1,1,2.8,4,1,6,1,1,1,1,0,11,0.1575,0.0634,3,1,1,0,0
NCRB-SYNTH-107378,Trial Court,Sec 439 CrPC (Regular Bail),1,19,72,1,0,1,1,1,0,1,1,1,1,0.7325,1,135,1,1,1,1,1,0,1,0.3026,67,5.759,167.72,1,1,3983685.53,0.0202,1,1,7.16,2,3,7,1,1,1,1,0,41,0.1525,0.0408,4,1,1,1,1
NCRB-SYNTH-107381,High Court,Sec 439 CrPC (Regular Bail),4,25,47,1,0,1,1,1,0,1,1,1,1,0.5012,1,37,0,0,1,1,1,0,1,0.5088,73,4.9717,142.17,1,1,2922646.85,0.1087,1,1,1.99,1,2,4,1,1,1,1,0,16,0.2427,0.0857,4,1,1,1,0
NCRB-SYNTH-107390,Trial Court,Sec 439 CrPC (Regular Bail),1,10,33,1,0,1,1,1,0,1,1,1,1,0.4361,0,62,0,1,1,1,1,0,1,0.6767,104,2.9493,290.48,1,1,2349851.3,0.014,0,1,8.48,4,1,3,1,1,1,1,0,6,0.1164,0.0598,5,1,1,1,0
NCRB-SYNTH-107394,Supreme Court,Sec 482 CrPC (Quashing),15,9,37,1,0,1,1,1,1,1,1,1,1,0.4795,0,21,1,1,1,1,1,1,1,0.7603,105,3.2246,196.12,1,1,802301.04,0.0017,0,1,3.39,2,4,5,1,1,1,1,0,34,0.2517,0.0708,4,1,1,0,0
NCRB-SYNTH-107404,High Court,Writ Petition (Detention),1,12,25,1,0,1,1,1,0,1,1,1,1,0.7759,0,74,1,1,1,0,0,1,1,0.6243,86,3.8515,257.2,1,1,2056976.04,0.1722,1,1,3.15,5,3,7,1,1,1,1,0,19,0.1185,0.0396,4,1,1,0,1
NCRB-SYNTH-107405,High Court,Sec 439 CrPC (Regular Bail),1,18,45,1,0,1,1,1,0,1,1,1,1,0.941,1,110,1,1,1,1,1,1,1,0.6073,136,3.3946,291.62,1,1,2576679.34,0.0335,1,1,5.27,4,1,8,1,1,1,1,0,21,0.2749,0.0889,4,1,1,0,1
NCRB-SYNTH-107411,High Court,Sec 439 CrPC (Regular Bail),4,17,5,1,0,1,1,1,1,1,1,1,1,0.9079,1,46,1,1,1,1,1,0,1,0.7749,127,4.5307,209.36,1,1,369058.71,0.1584,1,1,1.14,3,2,2,1,1,1,1,0,28,0.2048,0.0608,4,1,1,0,1
NCRB-SYNTH-107412,High Court,Sec 482 CrPC (Quashing),1,14,31,1,0,1,1,1,0,1,1,1,1,0.4704,1,144,1,1,1,1,1,1,1,0.6589,51,5.3181,246.73,1,1,2890950.66,0.1217,1,1,26.28,1,1,10,1,1,1,1,0,34,0.2445,0.0688,4,1,1,0,0
NCRB-SYNTH-107415,Trial Court,Sec 439 CrPC (Regular Bail),4,5,68,1,0,1,1,1,0,1,1,1,1,0.541,1,67,1,1,1,1,1,1,1,0.5234,147,3.1983,237.37,1,1,1142203.55,0.1266,0,1,25.06,5,4,3,1,1,1,1,0,32,0.2805,0.0802,4,1,1,0,0
NCRB-SYNTH-107416,High Court,Sec 439 CrPC (Regular Bail),1,23,55,1,0,1,1,1,0,1,1,1,1,0.6199,1,79,1,0,1,1,1,1,1,0.7012,101,7.1775,143.24,1,1,4372511.64,0.1854,1,1,7.65,2,3,5,1,1,1,1,0,40,0.3029,0.0816,4,1,1,0,1
NCRB-SYNTH-107423,Trial Court,Sec 439 CrPC (Regular Bail),1,6,78,1,0,1,1,1,0,1,1,1,1,0.4544,1,23,1,1,1,1,1,1,1,0.6793,70,3.0434,207.82,1,1,2563362.73,0.0229,0,1,7.12,5,4,4,1,1,1,1,0,11,0.1564,0.0629,3,1,1,0,0
NCRB-SYNTH-107424,Trial Court,Sec 439 CrPC (Regular Bail),1,25,78,1,0,1,1,1,1,1,1,1,1,0.7548,1,158,1,0,1,1,1,1,1,0.4487,141,3.1343,258.99,1,1,4317791.4,0.0668,1,1,1.07,2,1,8,1,1,1,1,0,8,0.202,0.0919,5,1,1,0,1
NCRB-SYNTH-107425,High Court,Sec 439 CrPC (Regular Bail),15,25,34,1,1,1,1,1,0,1,1,1,1,0.9304,0,35,1,1,1,0,1,0,1,0.6437,82,3.0166,189.83,1,1,3653455.42,0.0864,0,1,23.23,1,1,9,1,1,1,1,0,9,0.1347,0.0585,5,1,1,1,1
NCRB-SYNTH-107426,High Court,Sec 439 CrPC (Regular Bail),4,10,5,1,0,1,1,1,1,1,1,1,1,0.8344,1,103,1,0,1,1,1,1,1,0.4196,108,5.5087,289.74,1,1,3394380.56,0.1991,1,1,9.23,4,1,5,1,1,1,1,0,2,0.8721,0.7938,1,1,1,1,1
NCRB-SYNTH-107432,Trial Court,Sec 482 CrPC (Quashing),2,14,99,1,0,1,1,1,1,1,1,1,1,0.4209,0,179,0,0,1,1,1,0,1,0.8687,132,5.6225,98.44,1,1,2681970.29,0.1116,1,1,1.51,2,2,5,1,1,0,0,1,7,0.2291,0.1102,3,1,1,0,0
NCRB-SYNTH-107451,Trial Court,Sec 439 CrPC (Regular Bail),21,24,17,1,0,1,1,1,0,1,1,1,1,0.8115,1,83,1,1,1,1,1,1,1,0.8857,70,3.0188,296.51,1,1,3948301.59,0.1336,0,1,7.8,4,4,4,1,1,1,1,0,5,0.1691,0.0944,5,1,1,1,1
NCRB-SYNTH-107452,High Court,Sec 439 CrPC (Regular Bail),1,13,77,1,0,1,1,1,1,1,1,1,1,0.8649,1,24,0,1,1,1,1,1,1,0.7558,148,5.4032,75.46,1,1,1270555.47,0.024,0,1,33.31,5,2,9,1,1,1,1,0,25,0.2162,0.0664,4,1,1,0,0
NCRB-SYNTH-107458,Trial Court,Trial Judgment,1,18,47,1,0,1,1,1,0,1,1,1,1,0.8072,1,160,1,1,1,1,1,1,1,0.6868,46,4.7831,139.43,1,1,1979987.85,0.1245,0,1,4.02,5,2,4,1,1,1,1,0,4,0.1748,0.1086,3,1,1,0,1
NCRB-SYNTH-107461,High Court,Sec 439 CrPC (Regular Bail),1,8,45,1,0,1,1,1,0,1,1,1,1,0.7411,0,76,1,1,1,1,1,0,1,0.8351,102,5.8656,145.01,1,1,3691839.93,0.1345,1,1,16.04,2,1,2,1,1,1,1,0,6,0.1485,0.0763,5,1,1,0,1
NCRB-SYNTH-107462,High Court,Sec 439 CrPC (Regular Bail),1,22,79,1,0,1,1,1,0,1,1,1,1,0.8138,1,182,1,1,1,1,1,1,1,0.8286,58,7.4201,296.87,1,1,2288302.29,0.0734,0,1,10.7,1,2,5,1,1,1,1,0,10,0.2282,0.0952,5,1,1,0,1
NCRB-SYNTH-107464,Trial Court,Sec 439 CrPC (Regular Bail),1,12,92,1,0,1,1,1,0,1,1,1,1,0.5989,1,125,1,0,1,1,1,0,1,0.6318,73,5.9988,52.45,1,1,3066642.39,0.0879,0,1,3.65,4,1,9,1,1,1,1,0,26,0.1153,0.035,4,1,1,0,0
NCRB-SYNTH-107465,Trial Court,Sec 439 CrPC (Regular Bail),1,6,93,1,0,1,1,1,0,1,1,1,1,0.8671,1,153,1,1,1,0,1,1,1,0.726,131,7.8116,228.62,1,1,3447192.96,0.0422,1,1,3.64,1,3,3,1,1,1,1,0,2,0.5498,0.5005,1,1,1,0,1
NCRB-SYNTH-107466,High Court,Trial Judgment,1,8,62,1,0,1,1,1,1,1,1,1,1,0.4945,1,105,1,1,1,1,0,1,1,0.5279,122,5.4117,181.54,1,1,2739079.33,0.1042,1,1,2.19,2,4,5,1,1,1,1,0,40,0.1041,0.028,4,1,1,1,0
NCRB-SYNTH-107474,Trial Court,Sec 439 CrPC (Regular Bail),1,18,45,1,0,1,1,1,0,1,1,1,1,0.6148,1,129,0,0,1,0,0,1,1,0.5883,128,6.5351,257.0,1,1,860191.02,0.0532,1,1,16.1,1,4,10,1,1,1,1,0,6,0.1603,0.0824,5,1,1,0,0
NCRB-SYNTH-107475,Trial Court,Sec 439 CrPC (Regular Bail),1,14,71,1,0,1,1,1,1,1,1,1,1,0.5739,1,155,1,0,1,1,1,1,1,0.7781,71,7.9572,90.69,1,1,3060431.92,0.1063,1,1,6.63,5,1,4,1,1,1,1,0,8,0.0678,0.0309,5,1,1,0,0
NCRB-SYNTH-107476,Trial Court,Sec 439 CrPC (Regular Bail),1,17,58,1,0,1,1,1,0,1,1,1,1,0.9128,1,62,1,1,1,0,0,1,1,0.7358,52,6.6815,153.87,1,1,3969486.91,0.1488,1,1,6.33,3,1,9,1,1,0,0,1,3,0.9036,0.6518,1,1,1,0,1
NCRB-SYNTH-107480,Trial Court,Writ Petition (Detention),1,25,10,0,0,1,1,1,0,1,1,1,1,0.9035,1,174,1,1,1,1,0,1,1,0.8946,102,7.4563,93.9,1,1,1473612.79,0.0496,1,1,18.05,1,4,7,1,1,1,1,0,1,0.5489,0.7919,1,1,1,1,1
NCRB-SYNTH-107483,Trial Court,Sec 439 CrPC (Regular Bail),1,23,50,1,0,1,1,1,0,1,1,1,1,0.548,1,143,1,1,1,1,1,0,1,0.5674,108,5.1727,168.25,1,1,696168.23,0.0283,1,1,5.83,1,2,6,0,1,1,1,0,6,0.2357,0.1211,5,1,1,0,0
NCRB-SYNTH-107484,High Court,Sec 439 CrPC (Regular Bail),2,23,81,1,0,1,1,1,0,1,1,1,1,0.5719,1,172,1,1,1,0,0,1,1,0.7742,118,5.8035,231.87,1,1,1532595.65,0.189,1,1,4.66,5,1,5,1,1,1,1,0,2,0.7633,0.6948,1,1,1,1,0
NCRB-SYNTH-107485,High Court,Sec 439 CrPC (Regular Bail),1,20,5,1,0,1,1,1,0,1,1,1,1,0.8156,1,76,1,1,1,1,1,1,1,0.8269,136,5.0917,89.12,1,1,2885241.8,0.0781,1,1,2.06,1,3,5,0,1,0,0,1,11,0.2394,0.0963,5,1,1,1,1
NCRB-SYNTH-107487,High Court,Sec 482 CrPC (Quashing),27,8,33,1,0,1,1,1,1,1,1,1,1,0.5006,0,32,1,1,1,1,1,0,1,0.4988,61,7.8522,117.95,1,1,3670143.04,0.046,0,1,23.42,4,2,8,1,1,1,1,0,36,0.2398,0.0664,4,1,1,0,0
NCRB-SYNTH-107492,High Court,Trial Judgment,45,5,80,1,0,1,1,1,1,1,1,1,1,0.8995,1,80,1,1,1,1,1,1,1,0.626,144,6.0575,279.03,1,1,3156122.1,0.0128,1,1,23.64,1,2,8,1,1,1,1,0,7,0.2183,0.105,5,1,1,0,1
NCRB-SYNTH-107501,Trial Court,Sec 439 CrPC (Regular Bail),1,25,30,1,1,1,1,1,1,1,1,1,1,0.683,1,50,1,1,1,1,1,1,1,0.8397,69,4.8697,245.49,1,1,3297277.41,0.053,1,1,9.37,1,4,5,1,1,1,1,0,5,0.2138,0.1193,5,1,1,0,1
NCRB-SYNTH-107507,Trial Court,Sec 439 CrPC (Regular Bail),2,20,91,1,0,1,1,1,1,1,1,1,1,0.6975,1,138,1,1,1,1,1,0,1,0.6074,110,4.523,268.24,1,1,3345950.21,0.1755,1,1,7.55,3,4,4,1,1,1,1,0,10,0.0581,0.0242,3,1,1,0,1
NCRB-SYNTH-107521,High Court,Writ Petition (Detention),15,5,27,1,0,1,1,1,0,1,1,1,1,0.6633,1,95,1,1,1,1,1,1,1,0.7484,134,4.732,164.9,1,1,4069287.76,0.1048,0,1,17.59,4,3,8,1,1,1,1,0,10,0.093,0.0388,5,1,1,0,1
NCRB-SYNTH-107522,High Court,Sec 439 CrPC (Regular Bail),1,12,66,1,0,1,1,1,0,1,1,1,1,0.4917,1,46,1,1,1,1,1,0,1,0.7639,47,4.614,99.72,1,1,1323730.8,0.1752,0,1,7.22,3,3,8,1,1,1,1,0,40,0.1771,0.0477,4,1,1,0,0
NCRB-SYNTH-107525,High Court,Sec 439 CrPC (Regular Bail),2,19,8,1,0,1,1,1,0,1,1,1,1,0.8344,1,17,1,1,1,1,1,0,1,0.7726,78,7.7686,79.22,1,1,1541799.39,0.0302,0,1,23.06,5,4,9,0,1,1,1,0,1,0.9429,1.3604,1,1,1,0,1
NCRB-SYNTH-107528,High Court,Sec 439 CrPC (Regular Bail),2,7,43,1,0,1,1,1,0,1,1,1,1,0.8993,1,143,0,0,1,1,1,0,1,0.7273,78,4.2327,69.85,1,1,662633.31,0.0605,1,1,9.72,4,1,8,0,1,1,1,0,4,0.101,0.0628,5,1,1,0,0
NCRB-SYNTH-107534,High Court,Sec 439 CrPC (Regular Bail),1,17,78,1,0,1,1,1,0,1,1,1,1,0.7953,0,158,0,1,1,1,1,1,1,0.5702,85,4.668,122.88,1,1,3100177.89,0.1446,1,1,8.51,1,1,5,1,1,0,0,1,1,0.601,0.8671,1,1,1,0,0
NCRB-SYNTH-107538,Trial Court,Sec 482 CrPC (Quashing),4,21,29,1,0,1,1,1,1,1,1,1,1,0.6995,1,126,0,0,1,1,1,1,1,0.8,53,3.8776,263.31,1,1,911835.05,0.0304,1,1,4.75,2,1,7,1,1,1,1,0,34,0.2658,0.0747,4,1,1,0,0
NCRB-SYNTH-107539,High Court,Sec 439 CrPC (Regular Bail),2,12,56,1,0,1,1,1,0,1,1,1,1,0.4916,1,127,1,1,1,1,1,1,1,0.7316,84,5.4449,216.99,1,1,1630240.6,0.1204,1,1,1.74,3,3,3,1,1,0,0,1,36,0.1078,0.0299,4,1,1,1,0
NCRB-SYNTH-107540,High Court,Trial Judgment,2,13,19,1,0,1,1,1,1,1,1,1,1,0.4655,1,172,1,1,1,1,0,0,1,0.6087,46,3.949,295.31,1,1,937106.88,0.1291,1,1,6.05,5,1,2,1,1,1,1,0,12,0.0862,0.0336,4,1,1,1,0
NCRB-SYNTH-107552,Supreme Court,Sec 439 CrPC (Regular Bail),2,15,63,1,0,1,1,1,1,1,1,1,1,0.7205,1,99,0,0,1,0,1,1,1,0.7205,125,3.3886,272.87,1,1,4369561.84,0.0549,1,1,5.4,3,4,6,1,1,1,1,0,4,0.2392,0.1486,5,1,1,1,0
NCRB-SYNTH-107554,High Court,Trial Judgment,1,13,18,1,0,1,1,1,0,1,1,1,1,0.8485,1,121,1,1,1,1,1,1,1,0.59,99,3.0725,200.79,1,1,3218664.67,0.0011,0,1,8.72,1,3,10,0,1,0,0,1,7,0.1023,0.0492,5,1,1,0,1
NCRB-SYNTH-107556,High Court,Trial Judgment,1,13,35,1,0,1,1,1,1,1,1,1,1,0.636,1,28,0,0,1,0,0,1,1,0.787,40,7.5368,142.03,1,1,1792291.52,0.0819,0,1,13.16,2,2,9,1,1,0,0,1,11,0.1506,0.0606,3,1,1,1,0
NCRB-SYNTH-107558,High Court,Trial Judgment,1,12,92,1,0,1,1,1,0,1,1,1,1,0.946,1,177,1,1,1,1,1,1,1,0.8206,67,8.0111,167.81,1,1,529284.15,0.1544,1,1,1.89,4,2,9,1,1,1,1,0,5,0.1671,0.0933,5,1,1,1,1
NCRB-SYNTH-107559,High Court,Sec 439 CrPC (Regular Bail),1,18,57,1,0,1,1,1,0,1,1,1,1,0.6497,0,51,1,1,1,1,1,1,1,0.564,48,6.563,274.24,1,1,665584.57,0.0102,1,1,25.22,1,2,2,1,1,0,0,1,7,0.2259,0.1086,5,1,1,0,1
NCRB-SYNTH-107565,Supreme Court,Writ Petition (Detention),7,25,22,1,0,1,1,1,0,1,1,1,1,0.6028,0,159,1,1,1,0,1,1,1,0.6099,103,4.5917,220.04,1,1,3693523.54,0.1322,1,1,2.9,5,1,5,1,1,1,1,0,10,0.1955,0.0815,5,1,1,0,1
NCRB-SYNTH-107571,High Court,Trial Judgment,2,19,63,1,0,1,1,1,0,1,1,1,1,0.6961,1,120,1,1,1,1,0,1,1,0.6984,99,6.2371,172.68,1,1,892256.45,0.0838,1,1,5.97,5,4,7,1,1,0,0,1,4,0.0706,0.0439,5,1,1,0,1
NCRB-SYNTH-107572,High Court,Sec 482 CrPC (Quashing),7,12,80,1,0,1,1,1,1,1,1,1,1,0.9579,1,124,1,1,1,0,0,1,1,0.5586,51,7.0166,267.81,1,1,3220182.08,0.1578,1,1,8.08,1,1,4,1,1,1,1,0,5,0.1646,0.0918,5,1,1,0,1
NCRB-SYNTH-107582,Trial Court,Writ Petition (Detention),1,10,50,1,0,1,1,1,0,1,1,1,1,0.5339,0,116,0,1,1,1,0,1,1,0.9183,81,3.3912,48.22,1,1,4336472.66,0.1176,0,1,8.05,3,4,5,0,1,1,1,0,5,0.083,0.0463,5,1,1,0,0
NCRB-SYNTH-107585,High Court,Writ Petition (Detention),2,8,53,0,0,1,1,1,1,1,1,1,1,0.8101,1,148,0,0,1,1,0,0,1,0.7211,110,7.4437,269.38,1,1,726921.02,0.0383,1,1,4.88,5,4,7,1,1,1,1,0,11,0.1406,0.0566,5,1,1,1,0
NCRB-SYNTH-107587,High Court,Sec 439 CrPC (Regular Bail),1,20,27,1,0,1,1,1,1,1,1,1,1,0.6415,1,53,1,1,1,1,1,1,1,0.5864,89,7.8486,173.34,1,1,517524.81,0.1919,1,1,14.09,2,3,10,1,1,0,0,1,42,0.1545,0.0411,4,1,1,0,1
NCRB-SYNTH-107589,High Court,Sec 439 CrPC (Regular Bail),4,5,33,1,0,1,1,1,1,1,1,1,1,0.6121,1,76,1,1,1,0,0,1,1,0.7652,45,7.1685,244.68,1,1,2073389.05,0.08,1,1,6.97,3,3,7,0,1,1,1,0,4,0.1202,0.0747,5,1,1,0,1
NCRB-SYNTH-107614,Trial Court,Sec 439 CrPC (Regular Bail),7,25,63,1,0,1,1,1,1,1,1,1,1,0.4309,1,121,1,1,1,0,1,0,1,0.7238,126,3.2371,234.0,1,1,3950895.9,0.0582,1,1,6.02,3,1,9,1,1,1,1,0,10,0.1313,0.0548,3,1,1,0,0
NCRB-SYNTH-107616,High Court,Writ Petition (Detention),21,20,57,1,0,1,1,1,0,1,1,1,1,0.866,1,181,1,1,1,1,1,1,1,0.6074,117,6.0143,174.41,1,1,3997641.01,0.0831,0,1,18.58,3,4,7,0,1,1,1,0,5,0.2495,0.1392,5,1,1,0,1
NCRB-SYNTH-107620,Trial Court,Sec 439 CrPC (Regular Bail),2,14,67,1,0,1,1,1,0,1,1,1,1,0.4667,1,125,1,1,1,1,1,0,1,0.6336,92,5.6662,88.18,1,1,1322714.91,0.1189,0,1,15.38,3,2,5,1,1,1,1,0,6,0.0748,0.0385,5,1,1,0,0
NCRB-SYNTH-107625,High Court,Sec 439 CrPC (Regular Bail),2,4,33,1,0,1,1,1,0,1,1,1,1,0.5558,1,177,1,1,1,1,1,1,1,0.6052,55,4.8708,295.25,1,1,1122457.9,0.0194,0,1,4.51,3,2,9,0,1,1,1,0,14,0.2295,0.0848,4,1,1,1,0
NCRB-SYNTH-107628,Trial Court,Sec 439 CrPC (Regular Bail),1,12,7,1,0,1,1,1,0,1,1,1,1,0.655,1,86,1,1,1,1,0,1,1,0.5089,140,4.1961,88.58,1,1,1385588.33,0.1675,1,1,1.7,1,1,8,0,1,0,0,1,9,0.1548,0.0672,5,1,1,0,1
NCRB-SYNTH-107631,High Court,Sec 482 CrPC (Quashing),1,14,93,1,0,1,1,1,0,1,1,1,1,0.5584,1,22,1,0,1,1,0,1,1,0.7684,74,6.94,55.79,1,1,615245.95,0.0842,1,1,3.57,2,1,8,0,1,0,0,1,9,0.2269,0.0985,5,1,1,0,0
NCRB-SYNTH-107641,Trial Court,Sec 482 CrPC (Quashing),1,3,41,1,0,1,1,1,1,1,1,1,1,0.8016,1,159,1,1,1,1,0,1,1,0.7569,103,3.8486,133.92,1,1,4493738.82,0.0906,1,1,1.16,2,3,2,1,1,1,1,0,5,0.0821,0.0458,5,1,1,0,1
NCRB-SYNTH-107643,Trial Court,Sec 482 CrPC (Quashing),1,6,67,1,0,1,1,1,1,1,1,1,1,0.8906,1,149,1,1,1,1,0,0,1,0.7104,133,5.31,149.67,1,1,1394343.98,0.1229,0,1,14.89,3,2,7,0,1,1,1,0,7,0.118,0.0568,3,1,1,0,1
NCRB-SYNTH-107647,High Court,Sec 439 CrPC (Regular Bail),2,22,27,1,0,1,1,1,1,1,1,1,1,0.6784,1,127,1,1,1,0,1,1,1,0.5851,118,7.8978,99.05,1,1,3898914.7,0.0604,0,1,2.5,3,2,5,1,1,0,0,1,12,0.1186,0.0462,4,1,1,0,1
NCRB-SYNTH-107659,Trial Court,Sec 439 CrPC (Regular Bail),1,12,7,1,0,1,1,1,0,1,1,1,1,0.8436,0,176,1,1,1,1,1,1,1,0.465,50,5.4975,258.05,1,1,418500.91,0.1109,0,1,11.59,1,3,4,1,1,1,1,0,6,0.0843,0.0433,5,1,1,0,1
