case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,internet_banking_software_targeted,banking_password_compromised,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,account_frozen_indicator,suspicious_credit_not_reported,bank_correction_request_absent,is_fund_transit_velocity_applicable,fund_transit_velocity_minutes,fan_in_count,linked_beneficiary_account_count,it_act_66,it_act_66c,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-107824,Trial Court,Sec 439 CrPC (Regular Bail),4,23,7,1,1,1,1,1,0,1,1,1,0.6922,1,79,1,1,0.077,7,1.0,165.55,1,1,13435499.49,0.3079,1,1,1,1,1.58,11,15,1,1,1,8,0.2324,0.1058,3,1,1,0,1
NCRB-SYNTH-107845,Trial Court,Writ Petition (Detention),2,23,66,1,0,1,1,1,0,1,1,1,0.4413,1,101,1,1,0.0913,1,1.3015,31.96,1,1,12272020.0,0.9673,1,1,1,1,12.85,11,9,1,1,1,22,0.1654,0.0528,4,1,1,0,0
NCRB-SYNTH-107847,Trial Court,Sec 439 CrPC (Regular Bail),4,18,57,1,1,1,1,1,1,1,1,1,0.7092,0,45,1,1,0.01,1,1.0199,67.24,1,1,1959416.04,0.1956,1,1,1,1,24.42,4,12,1,1,1,43,0.106,0.028,4,1,1,0,1
NCRB-SYNTH-107853,Trial Court,Writ Petition (Detention),1,25,97,1,1,1,1,1,1,1,1,1,0.4118,1,62,1,0,0.0768,1,1.1312,91.95,1,1,9398593.97,0.978,1,1,1,1,22.14,4,13,1,1,1,24,0.2571,0.0799,4,1,1,0,0
NCRB-SYNTH-107871,High Court,Trial Judgment,2,3,27,1,0,1,1,1,0,1,1,1,0.9389,1,158,0,0,0.1425,8,1.2053,123.68,1,1,10027328.47,0.6721,1,1,1,1,4.03,16,8,1,1,1,10,0.0752,0.0314,3,1,1,0,1
NCRB-SYNTH-107886,High Court,Sec 439 CrPC (Regular Bail),15,19,40,1,0,1,1,1,1,1,1,1,0.351,1,153,1,1,0.122,8,1.0322,150.99,1,1,8380167.59,0.3573,1,1,1,1,13.33,23,4,1,1,1,30,0.2971,0.0865,4,1,1,0,0
NCRB-SYNTH-107893,High Court,Sec 482 CrPC (Quashing),4,12,39,1,0,1,1,1,0,1,1,1,0.7387,1,107,1,0,0.0878,9,1.2052,162.8,1,1,3850742.73,0.2591,1,1,1,1,6.68,9,14,1,1,1,3,0.7153,0.516,1,1,1,0,1
NCRB-SYNTH-107896,Trial Court,Sec 439 CrPC (Regular Bail),4,10,41,1,0,1,1,1,0,1,1,1,0.7958,1,29,1,1,0.0651,8,1.1727,134.34,1,1,13154295.92,0.3917,1,1,1,1,9.06,12,3,1,1,1,14,0.2853,0.1053,4,1,1,0,1
NCRB-SYNTH-107897,High Court,Trial Judgment,2,14,62,1,0,1,1,1,1,1,1,1,0.422,1,41,1,1,0.0624,5,1.0,43.45,1,1,5741916.88,0.4837,1,1,1,1,1.89,12,10,1,1,1,13,0.204,0.0773,4,1,1,0,0
NCRB-SYNTH-107904,Trial Court,Sec 439 CrPC (Regular Bail),2,18,16,1,0,1,1,1,0,1,1,1,0.9053,1,91,1,1,0.0542,2,1.0,39.74,1,1,5061221.91,0.1793,1,1,1,1,22.16,11,9,1,1,1,1,0.7469,1.0775,1,1,1,0,1
NCRB-SYNTH-107908,High Court,Sec 482 CrPC (Quashing),2,6,6,1,0,1,1,1,1,1,1,1,0.5193,1,127,1,1,0.1279,5,1.1413,108.17,1,1,12578923.03,0.5382,1,1,1,1,5.59,25,4,1,1,1,38,0.1797,0.0491,4,1,1,0,0
NCRB-SYNTH-107922,High Court,Sec 482 CrPC (Quashing),15,3,39,1,0,1,1,1,1,1,1,1,0.6411,0,132,1,1,0.0223,7,1.047,115.96,1,1,11848867.01,0.3453,1,1,1,1,5.76,22,8,1,1,1,5,0.0542,0.0302,3,1,1,0,1
NCRB-SYNTH-107929,High Court,Sec 439 CrPC (Regular Bail),45,12,92,1,0,1,1,1,0,1,1,1,0.4853,1,35,0,1,0.0864,8,1.0,40.04,1,1,1724863.64,0.1946,1,1,1,1,28.49,8,12,1,1,1,20,0.1354,0.0445,4,1,1,0,0
NCRB-SYNTH-107931,High Court,Sec 482 CrPC (Quashing),4,20,94,1,0,1,1,1,0,1,1,1,0.8407,1,169,1,1,0.1108,5,1.1317,151.36,1,1,1039801.59,0.8766,1,1,1,1,5.8,16,3,1,1,1,43,0.1014,0.0268,4,1,1,0,1
NCRB-SYNTH-107932,Supreme Court,Sec 439 CrPC (Regular Bail),1,19,15,1,0,1,1,1,1,1,1,1,0.6062,1,61,0,0,0.0951,6,1.1921,68.57,1,1,11757235.83,0.4502,1,1,1,1,21.79,17,9,1,1,1,34,0.1842,0.0518,4,1,1,1,1
NCRB-SYNTH-107948,High Court,Trial Judgment,7,20,74,1,0,1,1,1,0,1,1,1,0.6902,1,94,1,1,0.0546,7,1.0234,171.21,1,1,14786854.61,0.2964,1,1,1,1,2.17,19,4,1,1,1,17,0.2407,0.0833,4,1,1,0,1
NCRB-SYNTH-107958,Trial Court,Trial Judgment,15,19,13,1,0,1,1,1,0,1,1,1,0.5895,1,57,1,1,0.096,4,1.2113,62.22,1,1,9598723.78,0.7527,1,1,1,1,21.43,3,9,1,1,1,32,0.294,0.0841,4,1,1,0,0
NCRB-SYNTH-107978,Supreme Court,Sec 482 CrPC (Quashing),21,11,62,1,0,1,1,1,1,1,1,1,0.6296,1,120,0,0,0.1098,1,1.0344,172.67,1,1,4345880.93,0.4087,1,1,1,1,3.98,20,11,1,1,1,8,0.0663,0.0302,3,1,1,0,1
NCRB-SYNTH-107979,High Court,Sec 439 CrPC (Regular Bail),7,20,99,1,0,1,1,1,0,1,1,1,0.8734,0,129,1,1,0.0299,6,1.1351,173.1,1,1,10509384.21,0.3728,1,1,1,1,2.11,12,13,1,1,1,15,0.1887,0.068,4,1,1,0,1
NCRB-SYNTH-107980,High Court,Sec 482 CrPC (Quashing),4,21,84,1,0,1,1,1,1,1,1,1,0.4246,1,152,0,0,0.0335,3,1.1812,136.19,1,1,11183064.87,0.6349,1,1,1,1,25.96,12,3,1,1,1,5,0.058,0.0324,3,1,1,0,0
NCRB-SYNTH-107986,High Court,Sec 439 CrPC (Regular Bail),7,20,61,1,0,1,1,1,0,1,1,1,0.8537,1,44,1,1,0.1471,4,1.0,157.85,1,1,13338488.85,0.5069,1,1,1,1,2.95,13,15,1,1,1,28,0.2257,0.067,4,1,1,0,1
NCRB-SYNTH-107987,Trial Court,Sec 439 CrPC (Regular Bail),1,20,90,0,0,1,1,1,0,1,1,1,0.8665,1,100,1,1,0.119,5,1.0,170.43,1,1,10215592.1,0.9263,1,1,1,1,13.63,9,3,1,1,1,6,0.193,0.0992,3,1,1,0,1
NCRB-SYNTH-107989,Trial Court,Sec 439 CrPC (Regular Bail),7,13,49,1,0,1,1,1,0,1,1,1,0.5562,1,16,1,1,0.0429,7,1.0916,104.58,1,1,13862520.77,0.5354,1,1,1,1,5.53,15,13,1,1,1,2,0.8091,0.7365,1,1,1,0,0
NCRB-SYNTH-107990,Trial Court,Sec 439 CrPC (Regular Bail),7,7,65,1,0,1,1,1,0,1,1,1,0.4947,1,171,1,1,0.0775,1,1.0,156.04,1,1,12938890.45,0.9001,1,1,1,1,8.17,19,8,1,1,1,1,0.9087,1.311,1,1,1,0,0
NCRB-SYNTH-108001,Trial Court,Sec 439 CrPC (Regular Bail),7,7,77,1,0,1,1,1,0,1,1,1,0.9274,1,105,1,0,0.1775,2,1.1469,115.36,1,1,7596033.4,0.9622,1,1,1,1,3.55,8,9,1,1,1,32,0.1081,0.0309,4,1,1,0,1
NCRB-SYNTH-108007,High Court,Sec 482 CrPC (Quashing),4,17,8,1,0,1,1,1,1,1,1,1,0.8738,1,10,1,1,0.1022,2,1.2921,60.81,1,1,13457459.56,0.186,1,1,1,1,5.41,13,6,1,1,1,24,0.2623,0.0815,4,1,1,1,1
NCRB-SYNTH-108011,Trial Court,Sec 439 CrPC (Regular Bail),7,20,85,0,0,1,1,1,0,1,1,1,0.4159,1,20,1,1,0.1035,1,1.0,69.7,1,1,12460576.69,0.6627,1,1,1,1,12.23,13,12,1,1,1,11,0.1141,0.0459,3,1,1,0,0
NCRB-SYNTH-108016,High Court,Writ Petition (Detention),7,25,39,1,0,1,1,1,0,1,1,1,0.7523,0,148,1,1,0.0943,6,1.064,36.75,1,1,12735216.04,0.9197,1,1,1,1,9.08,15,15,1,1,1,35,0.2644,0.0738,4,1,1,0,1
NCRB-SYNTH-108022,High Court,Sec 439 CrPC (Regular Bail),2,18,31,1,0,1,1,1,0,1,1,1,0.7634,0,128,0,0,0.0721,6,1.2387,104.33,1,1,9610891.09,0.879,1,1,1,1,9.08,21,9,1,1,1,17,0.1986,0.0687,4,1,1,1,1
NCRB-SYNTH-108023,Trial Court,Sec 482 CrPC (Quashing),15,24,15,1,0,1,1,1,0,1,1,1,0.4128,1,95,1,1,0.1074,1,1.0465,86.73,1,1,6753052.28,0.2944,1,1,1,1,8.52,19,15,1,1,1,8,0.2418,0.11,3,1,1,0,0
NCRB-SYNTH-108027,Trial Court,Trial Judgment,7,22,45,1,0,1,1,1,0,1,1,1,0.9213,1,170,1,1,0.0941,7,1.0934,153.59,1,1,6915296.63,0.3932,1,1,1,1,16.09,20,14,1,1,1,25,0.3014,0.0925,4,1,1,0,1
NCRB-SYNTH-108030,High Court,Sec 439 CrPC (Regular Bail),7,10,32,1,0,1,1,1,0,1,1,1,0.5062,0,79,1,1,0.1371,7,1.1987,143.84,1,1,3637254.47,0.3672,1,1,1,1,8.58,6,8,1,1,1,26,0.2588,0.0785,4,1,1,0,0
NCRB-SYNTH-108035,Trial Court,Sec 439 CrPC (Regular Bail),2,19,71,1,0,1,1,1,0,1,1,1,0.7798,1,114,1,1,0.1222,2,1.0,140.21,1,1,1691333.94,0.6392,1,1,1,1,13.63,10,12,1,1,1,16,0.314,0.1108,4,1,1,0,1
NCRB-SYNTH-108044,High Court,Sec 439 CrPC (Regular Bail),21,12,49,1,0,1,1,1,1,1,1,1,0.8755,1,21,1,1,0.042,3,1.0842,35.08,1,1,8095046.85,0.313,1,1,1,1,1.26,12,11,1,1,1,6,0.1535,0.0789,3,1,1,0,1
NCRB-SYNTH-108047,High Court,Sec 439 CrPC (Regular Bail),4,11,81,0,0,1,1,1,0,1,1,1,0.4616,1,97,0,1,0.0677,2,1.0637,130.59,1,1,8248178.84,0.8997,1,1,1,1,13.3,19,5,1,1,1,26,0.1271,0.0386,4,1,1,0,0
NCRB-SYNTH-108055,High Court,Sec 439 CrPC (Regular Bail),7,13,68,0,0,1,1,1,0,1,1,1,0.5256,1,131,1,1,0.0672,2,1.2253,157.73,1,1,3379577.22,0.4536,1,1,1,1,18.31,11,8,1,1,1,12,0.2502,0.0976,4,1,1,0,0
NCRB-SYNTH-108073,Trial Court,Sec 482 CrPC (Quashing),27,9,47,0,0,1,1,1,0,1,1,1,0.4752,1,171,1,0,0.1078,7,1.186,168.64,1,1,11430824.95,0.9129,1,1,1,1,6.73,16,11,1,1,1,1,0.9223,1.3306,1,1,1,1,0
NCRB-SYNTH-108075,High Court,Sec 439 CrPC (Regular Bail),21,4,71,1,0,1,1,1,0,1,1,1,0.6266,1,22,1,1,0.0607,4,1.1944,121.93,1,1,7973264.58,0.7071,1,1,1,1,8.06,20,7,1,1,1,2,0.9185,0.8361,1,1,1,0,1
NCRB-SYNTH-108088,Trial Court,Sec 439 CrPC (Regular Bail),7,10,46,1,0,1,1,1,0,1,1,1,0.7727,1,29,1,1,0.1497,7,1.0799,76.17,1,1,3528628.1,0.5614,1,1,1,1,6.24,22,9,1,1,1,1,0.7778,1.1222,1,1,1,0,1
NCRB-SYNTH-108101,Trial Court,Sec 439 CrPC (Regular Bail),2,14,27,1,0,1,1,1,1,1,1,1,0.7055,1,123,1,1,0.0664,1,1.2373,52.17,1,1,14368702.53,0.2506,1,1,1,1,2.19,10,12,1,1,1,13,0.2444,0.0926,4,1,1,1,1
NCRB-SYNTH-108105,High Court,Writ Petition (Detention),27,11,78,1,0,1,1,1,0,1,1,1,0.7936,0,112,1,1,0.0459,4,1.139,154.43,1,1,4716710.73,0.6174,1,1,1,1,3.22,17,14,1,1,1,12,0.2374,0.0926,4,1,1,1,1
NCRB-SYNTH-108109,Supreme Court,Sec 482 CrPC (Quashing),45,9,42,1,0,1,1,1,0,1,1,1,0.6165,1,61,1,1,0.0942,7,1.1431,127.52,1,1,14477303.27,0.9287,1,1,1,1,15.89,3,15,1,1,1,11,0.1349,0.0543,3,1,1,0,1
NCRB-SYNTH-108110,Trial Court,Trial Judgment,2,19,81,1,0,1,1,1,0,1,1,1,0.7254,1,155,0,1,0.0633,1,1.2983,73.52,1,1,11486128.14,0.163,1,1,1,1,4.39,17,14,1,1,1,34,0.2433,0.0684,4,1,1,0,1
NCRB-SYNTH-108117,Supreme Court,Sec 482 CrPC (Quashing),4,14,17,1,0,1,1,1,1,1,1,1,0.5951,0,129,1,1,0.0548,1,1.2257,64.19,1,1,13521946.15,0.1811,1,1,1,1,1.65,11,12,1,1,1,26,0.2754,0.0836,4,1,1,0,0
NCRB-SYNTH-108131,Trial Court,Sec 439 CrPC (Regular Bail),4,13,6,1,0,1,1,1,1,1,1,1,0.7741,0,145,1,1,0.0909,9,1.0252,35.79,1,1,5219915.67,0.6376,1,1,1,1,2.72,16,13,1,1,1,44,0.0985,0.0259,4,1,1,0,1
NCRB-SYNTH-108142,Trial Court,Sec 482 CrPC (Quashing),1,23,100,1,0,1,1,1,1,1,1,1,0.6735,1,118,1,1,0.0905,2,1.0,42.46,1,1,14961875.96,0.6028,1,1,1,1,27.92,16,14,1,1,1,1,0.9498,1.3702,1,1,1,0,1
NCRB-SYNTH-108152,High Court,Sec 482 CrPC (Quashing),2,14,8,0,0,1,1,1,0,1,1,1,0.4207,1,55,1,0,0.0037,2,1.2526,177.63,1,1,5523870.95,0.7415,1,1,1,1,5.83,21,9,1,1,1,33,0.2248,0.0637,4,1,1,0,0
NCRB-SYNTH-108155,Trial Court,Sec 482 CrPC (Quashing),4,9,57,1,0,1,1,1,0,1,1,1,0.9327,1,37,1,1,0.1438,8,1.0617,47.92,1,1,8482740.73,0.388,1,1,1,1,6.54,8,11,1,1,1,16,0.2939,0.1037,4,1,1,0,1
NCRB-SYNTH-108157,Trial Court,Sec 439 CrPC (Regular Bail),27,13,92,1,0,1,1,1,1,1,1,1,0.7427,1,24,0,0,0.1483,1,1.0939,31.36,1,1,10619912.35,0.3374,1,1,1,1,6.11,17,9,1,1,1,22,0.214,0.0683,4,1,1,0,1
NCRB-SYNTH-108160,Trial Court,Trial Judgment,1,3,18,1,0,1,1,1,0,1,1,1,0.9479,1,154,1,0,0.0019,7,1.0995,98.46,1,1,8941440.4,0.9354,1,1,1,1,1.22,24,11,1,1,1,19,0.1316,0.0439,4,1,1,1,1
NCRB-SYNTH-108171,Trial Court,Sec 439 CrPC (Regular Bail),21,14,44,1,0,1,1,1,0,1,1,1,0.8814,1,169,1,0,0.114,3,1.2274,136.03,1,1,10499173.51,0.377,1,1,1,1,1.83,11,6,1,1,1,1,0.5003,0.7218,1,1,1,0,1
NCRB-SYNTH-108172,Trial Court,Sec 439 CrPC (Regular Bail),15,22,39,0,1,1,1,1,0,1,1,1,0.6382,1,152,1,1,0.114,9,1.0301,98.35,1,1,11105224.3,0.2259,1,1,1,1,3.7,14,15,1,1,1,15,0.1275,0.046,4,1,1,0,1
NCRB-SYNTH-108178,High Court,Sec 439 CrPC (Regular Bail),15,25,99,1,0,1,1,1,0,1,1,1,0.8948,1,135,1,1,0.047,2,1.225,64.13,1,1,13451688.49,0.1967,1,1,1,1,50.85,16,10,1,1,1,21,0.2908,0.0941,4,1,1,0,1
NCRB-SYNTH-108212,High Court,Sec 439 CrPC (Regular Bail),4,25,45,1,0,1,1,1,1,1,1,1,0.4933,1,141,1,1,0.0322,1,1.3142,118.91,1,1,9991489.74,0.4899,1,1,1,1,21.74,18,11,1,1,1,11,0.2433,0.0979,3,1,1,0,0
NCRB-SYNTH-108220,Supreme Court,Trial Judgment,4,20,97,1,0,1,1,1,0,1,1,1,0.493,1,54,1,1,0.009,4,1.0726,87.03,1,1,13447034.15,0.811,1,1,1,1,10.75,13,8,1,1,1,43,0.2213,0.0585,4,1,1,0,0
NCRB-SYNTH-108233,High Court,Sec 439 CrPC (Regular Bail),4,7,95,1,0,1,1,1,0,1,1,1,0.5002,1,117,1,1,0.0698,5,1.0458,65.24,1,1,8993028.11,0.831,1,1,1,1,38.18,20,14,1,1,1,18,0.2497,0.0848,4,1,1,0,0
NCRB-SYNTH-108237,High Court,Sec 439 CrPC (Regular Bail),21,21,99,1,0,1,1,1,1,1,1,1,0.37,0,64,1,1,0.0094,2,1.1451,159.43,1,1,5338846.32,0.4641,1,1,1,1,10.17,18,14,1,1,1,6,0.14,0.072,3,1,1,0,0
NCRB-SYNTH-108238,High Court,Sec 439 CrPC (Regular Bail),4,6,79,1,1,1,1,1,0,1,1,1,0.6067,1,110,1,1,0.1353,2,1.0033,138.4,1,1,11346930.79,0.8924,1,1,1,1,4.24,17,4,1,1,1,34,0.2858,0.0804,4,1,1,0,1
NCRB-SYNTH-108241,High Court,Sec 439 CrPC (Regular Bail),1,24,81,1,0,1,1,1,0,1,1,1,0.7879,0,159,1,1,0.1026,8,1.0946,52.07,1,1,941870.27,0.3153,1,1,1,1,9.75,18,4,1,1,1,38,0.1392,0.038,4,1,1,1,1
NCRB-SYNTH-108250,Trial Court,Sec 439 CrPC (Regular Bail),2,16,31,1,0,1,1,1,1,1,1,1,0.6769,1,172,0,0,0.081,1,1.1352,161.1,1,1,3051292.89,0.6788,1,1,1,1,8.04,3,13,1,1,1,41,0.2105,0.0563,4,1,1,0,1
NCRB-SYNTH-108260,Trial Court,Sec 482 CrPC (Quashing),4,13,57,1,0,1,1,1,0,1,1,1,0.8165,1,91,1,1,0.1705,2,1.0488,154.7,1,1,14662258.98,0.1718,1,1,1,1,11.81,13,10,1,1,1,29,0.2589,0.0761,4,1,1,1,1
NCRB-SYNTH-108263,High Court,Sec 482 CrPC (Quashing),27,9,52,1,0,1,1,1,0,1,1,1,0.9277,0,126,1,1,0.0774,4,1.0307,70.01,1,1,7962340.47,0.7097,1,1,1,1,5.3,6,6,1,1,1,10,0.2116,0.0882,3,1,1,0,1
NCRB-SYNTH-108265,Trial Court,Trial Judgment,4,17,87,1,0,1,1,1,1,1,1,1,0.8975,1,57,1,1,0.1132,1,1.1178,115.57,1,1,572725.53,0.646,1,1,1,1,9.48,11,8,1,1,1,7,0.218,0.1048,3,1,1,0,1
NCRB-SYNTH-108276,Supreme Court,Sec 439 CrPC (Regular Bail),7,15,13,1,0,1,1,1,0,1,1,1,0.6455,1,50,1,1,0.0872,3,1.1649,106.14,1,1,11704832.1,0.5667,1,1,1,1,15.81,10,7,1,1,1,13,0.1171,0.0444,4,1,1,0,1
NCRB-SYNTH-108286,High Court,Writ Petition (Detention),1,4,32,0,0,1,1,1,1,1,1,1,0.605,0,169,1,1,0.0806,2,1.1343,44.81,1,1,694577.76,0.3736,1,1,1,1,2.02,4,3,1,1,1,3,0.5107,0.3684,1,1,1,1,1
NCRB-SYNTH-108295,Trial Court,Sec 439 CrPC (Regular Bail),15,18,30,1,0,1,1,1,1,1,1,1,0.8707,0,149,0,0,0.1132,2,1.0,163.59,1,1,6026115.03,0.2944,1,1,1,1,4.15,9,4,1,1,1,3,0.8928,0.644,1,1,1,0,1
NCRB-SYNTH-108296,High Court,Sec 439 CrPC (Regular Bail),4,9,66,0,0,1,1,1,1,1,1,1,0.9629,1,163,1,0,0.0326,4,1.0729,114.77,1,1,10230408.03,0.3279,1,1,1,1,2.67,8,7,1,1,1,33,0.2089,0.0592,4,1,1,0,1
NCRB-SYNTH-108300,Trial Court,Sec 439 CrPC (Regular Bail),21,12,72,1,1,1,1,1,0,1,1,1,0.4543,1,46,1,1,0.0078,8,1.1397,157.19,1,1,8709324.09,0.3621,1,1,1,1,4.33,10,3,1,1,1,40,0.159,0.0428,4,1,1,0,0
NCRB-SYNTH-108301,Supreme Court,Writ Petition (Detention),4,22,71,1,0,1,1,1,1,1,1,1,0.8028,0,133,1,1,0.1551,5,1.1564,33.75,1,1,3949665.72,0.4336,1,1,1,1,11.65,22,8,1,1,1,2,0.7923,0.7212,1,1,1,0,1
NCRB-SYNTH-108303,Supreme Court,Sec 439 CrPC (Regular Bail),7,17,38,1,0,1,1,1,0,1,1,1,0.7583,1,128,1,1,0.138,8,1.1608,96.01,1,1,6476553.59,0.6827,1,1,1,1,11.19,11,4,1,1,1,21,0.2948,0.0954,4,1,1,0,1
NCRB-SYNTH-108318,High Court,Sec 482 CrPC (Quashing),4,12,80,1,0,1,1,1,0,1,1,1,0.5468,1,145,1,1,0.1205,5,1.0948,169.49,1,1,14603654.27,0.3096,1,1,1,1,27.55,19,8,1,1,1,3,0.4306,0.3106,1,1,1,0,0
NCRB-SYNTH-108326,Trial Court,Sec 439 CrPC (Regular Bail),2,15,22,1,0,1,1,1,0,1,1,1,0.4605,1,75,1,1,0.1344,9,1.2327,76.08,1,1,11005252.21,0.5092,1,1,1,1,3.32,18,9,1,1,1,22,0.0823,0.0263,4,1,1,0,0
NCRB-SYNTH-108331,Trial Court,Writ Petition (Detention),2,4,74,1,0,1,1,1,0,1,1,1,0.7181,1,66,1,1,0.1233,8,1.1127,133.33,1,1,12193979.44,0.2006,1,1,1,1,11.87,25,9,1,1,1,33,0.314,0.089,4,1,1,0,1
NCRB-SYNTH-108333,High Court,Sec 439 CrPC (Regular Bail),1,10,88,1,0,1,1,1,1,1,1,1,0.4418,0,65,1,1,0.0568,1,1.269,101.32,1,1,14203930.95,0.2058,1,1,1,1,34.44,19,11,1,1,1,43,0.2638,0.0697,4,1,1,0,0
NCRB-SYNTH-108335,High Court,Writ Petition (Detention),4,7,24,1,0,1,1,1,0,1,1,1,0.6578,1,124,1,1,0.1,8,1.1565,47.92,1,1,14160070.84,0.903,1,1,1,1,7.56,4,8,1,1,1,2,0.4294,0.3909,1,1,1,0,1
NCRB-SYNTH-108340,Trial Court,Sec 482 CrPC (Quashing),7,24,98,1,0,1,1,1,0,1,1,1,0.787,1,164,1,1,0.0495,5,1.3218,39.29,1,1,14674937.33,0.9634,1,1,1,1,6.48,10,12,1,1,1,1,0.5491,0.7922,1,1,1,0,1
NCRB-SYNTH-108341,Trial Court,Sec 482 CrPC (Quashing),2,11,7,1,0,1,1,1,1,1,1,1,0.8053,1,67,1,1,0.1127,2,1.0,108.64,1,1,12791023.46,0.2891,1,1,1,1,46.58,19,13,1,1,1,2,0.6478,0.5896,1,1,1,0,1
NCRB-SYNTH-108346,Trial Court,Sec 482 CrPC (Quashing),4,23,12,1,0,1,1,1,0,1,1,1,0.4834,1,22,1,0,0.0738,6,1.2162,38.42,1,1,12847623.0,0.3411,1,1,1,1,2.35,17,4,1,1,1,13,0.2542,0.0963,4,1,1,0,0
NCRB-SYNTH-108347,High Court,Sec 439 CrPC (Regular Bail),4,19,89,1,0,1,1,1,0,1,1,1,0.5365,1,164,0,0,0.0915,7,1.1645,90.26,1,1,9774607.67,0.1898,1,1,1,1,11.38,3,5,1,1,1,9,0.0795,0.0345,3,1,1,0,0
NCRB-SYNTH-108351,High Court,Sec 482 CrPC (Quashing),4,7,27,1,0,1,1,1,0,1,1,1,0.4232,1,167,1,0,0.0993,8,1.3345,57.35,1,1,4076566.33,0.8278,1,1,1,1,4.71,14,14,1,1,1,2,0.5903,0.5373,1,1,1,1,0
NCRB-SYNTH-108361,Trial Court,Trial Judgment,2,25,78,1,0,1,1,1,0,1,1,1,0.7084,1,69,1,1,0.0977,3,1.3467,39.45,1,1,9351169.57,0.8542,1,1,1,1,23.51,10,10,1,1,1,7,0.1672,0.0804,3,1,1,0,1
NCRB-SYNTH-108366,Trial Court,Sec 439 CrPC (Regular Bail),4,20,55,1,0,1,1,1,1,1,1,1,0.7864,1,79,1,1,0.0856,7,1.1517,135.04,1,1,3937602.14,0.6421,1,1,1,1,19.77,19,10,1,1,1,44,0.2323,0.061,4,1,1,0,1
NCRB-SYNTH-108368,High Court,Sec 439 CrPC (Regular Bail),4,13,28,0,0,1,1,1,0,1,1,1,0.7662,1,63,1,1,0.0549,2,1.0047,37.21,1,1,8010989.73,0.6891,1,1,1,1,9.98,19,3,1,1,1,33,0.2081,0.059,4,1,1,0,1
NCRB-SYNTH-108374,High Court,Sec 482 CrPC (Quashing),2,6,54,1,0,1,1,1,0,1,1,1,0.7539,0,136,1,1,0.077,9,1.0,65.99,1,1,1824869.02,0.7652,1,1,1,1,33.09,17,14,1,1,1,3,0.633,0.4566,1,1,1,0,1
NCRB-SYNTH-108394,High Court,Sec 439 CrPC (Regular Bail),4,25,59,1,0,1,1,1,1,1,1,1,0.9053,1,144,1,1,0.0,5,1.1899,87.45,1,1,6320067.1,0.4496,1,1,1,1,8.92,3,13,1,1,1,7,0.1326,0.0638,3,1,1,0,1
NCRB-SYNTH-108395,High Court,Sec 482 CrPC (Quashing),2,7,7,1,0,1,1,1,0,1,1,1,0.528,1,152,1,1,0.0977,4,1.1843,153.94,1,1,3525539.48,0.6069,1,1,1,1,19.01,10,12,1,1,1,8,0.2458,0.1118,3,1,1,0,0
NCRB-SYNTH-108396,Trial Court,Sec 439 CrPC (Regular Bail),21,9,29,1,0,1,1,1,1,1,1,1,0.747,1,91,1,1,0.0795,7,1.0792,170.88,1,1,9037752.24,0.4333,1,1,1,1,21.32,13,7,1,1,1,10,0.0592,0.0247,3,1,1,0,1
NCRB-SYNTH-108417,Trial Court,Sec 439 CrPC (Regular Bail),21,6,38,1,0,1,1,1,1,1,1,1,0.8086,1,152,1,1,0.0683,6,1.0958,169.58,1,1,11119749.64,0.8915,1,1,1,1,5.61,8,15,1,1,1,40,0.294,0.0792,4,1,1,0,1
NCRB-SYNTH-108419,Supreme Court,Sec 439 CrPC (Regular Bail),7,3,56,1,0,1,1,1,0,1,1,1,0.8532,1,175,1,1,0.1742,6,1.037,139.36,1,1,8186377.4,0.5366,1,1,1,1,10.69,23,3,1,1,1,2,0.8304,0.7559,1,1,1,0,1
NCRB-SYNTH-108450,Supreme Court,Sec 439 CrPC (Regular Bail),2,12,14,1,0,1,1,1,0,1,1,1,0.7634,0,139,1,1,0.0903,7,1.0,77.09,1,1,7340013.27,0.455,1,1,1,1,7.72,9,3,1,1,1,1,0.505,0.7286,1,1,1,0,1
NCRB-SYNTH-108464,High Court,Trial Judgment,7,25,34,1,0,1,1,1,1,1,1,1,0.9336,1,117,1,1,0.174,4,1.0538,82.83,1,1,13733014.93,0.6165,1,1,1,1,13.98,13,15,1,1,1,36,0.2065,0.0572,4,1,1,0,1
NCRB-SYNTH-108476,High Court,Sec 482 CrPC (Quashing),7,24,64,1,0,1,1,1,1,1,1,1,0.7258,1,123,1,1,0.0674,9,1.1084,34.33,1,1,3775284.49,0.1983,1,1,1,1,4.87,5,14,1,1,1,14,0.1062,0.0392,4,1,1,0,1
