case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,financial_fraud_indicator,property_offence_indicator,organized_operation_indicator,repeat_offender_indicator,social_engineering_indicator,ipc_379,ipc_420,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,it_act_66d,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,victim_identification_success,test_identification_parade_validity,reasonable_doubt_identity_gap,ipc_411,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-107155,Trial Court,Writ Petition (Detention),1,2,2,0,1,1,1,0,1,1,1,1,0.7226,1,58,0,0,0.0405,7,1.0,158.49,0,103285.31,0.0731,1,1,0,1,3,0.0878,0.0633,2,1,1
NCRB-SYNTH-107159,High Court,Sec 439 CrPC (Regular Bail),1,1,2,0,1,1,0,1,1,1,1,1,0.8899,1,152,0,0,0.0722,3,1.2014,65.11,1,53030.23,0.1506,1,1,0,0,1,0.0463,0.0667,2,1,1
NCRB-SYNTH-107169,High Court,Writ Petition (Detention),7,3,2,0,1,1,1,0,1,1,1,1,0.7845,0,168,1,1,0.0026,4,1.0,85.45,0,39802.48,0.0669,1,1,0,1,2,0.0997,0.0907,2,1,1
NCRB-SYNTH-107170,Trial Court,Sec 439 CrPC (Regular Bail),15,2,2,0,1,1,1,0,1,1,1,1,0.6392,1,170,1,1,0.1033,6,1.0234,148.01,0,117630.0,0.1854,0,0,1,1,3,0.085,0.0613,2,1,0
NCRB-SYNTH-107179,Trial Court,Sec 439 CrPC (Regular Bail),2,3,2,0,1,1,1,1,1,1,1,1,0.7113,1,20,0,0,0.056,7,1.3465,33.59,0,59135.31,0.1722,1,1,0,1,5,0.1475,0.0823,5,1,1
NCRB-SYNTH-107181,High Court,Writ Petition (Detention),1,4,2,0,1,1,1,1,1,1,1,0,0.5976,1,99,0,0,0.1138,2,1.1049,74.46,0,104494.77,0.0207,0,0,1,0,3,0.0977,0.0705,2,1,0
NCRB-SYNTH-107185,High Court,Trial Judgment,1,2,1,1,1,1,1,1,1,1,1,1,0.8879,1,105,0,0,0.0877,2,1.1764,99.4,0,71279.19,0.0816,1,1,0,1,11,0.221,0.089,5,1,1
NCRB-SYNTH-107207,Trial Court,Trial Judgment,1,3,1,0,1,1,1,1,1,1,1,1,0.5522,0,86,0,1,0.0718,2,1.0,123.12,1,125686.31,0.078,0,0,1,1,7,0.101,0.0486,5,1,0
NCRB-SYNTH-107213,Trial Court,Trial Judgment,1,4,1,0,1,1,0,1,1,1,1,1,0.8828,0,56,1,1,0.0518,9,1.0,34.58,0,114174.34,0.1654,1,1,0,0,5,0.2099,0.1171,5,1,1
NCRB-SYNTH-107222,High Court,Sec 482 CrPC (Quashing),1,2,2,0,1,1,0,1,1,1,1,0,0.5365,1,120,0,0,0.09,2,1.0375,158.01,1,107285.28,0.1778,1,1,0,1,2,0.0848,0.0772,2,1,0
NCRB-SYNTH-107224,High Court,Writ Petition (Detention),1,1,1,0,1,1,0,0,1,1,1,0,0.8455,1,71,0,0,0.0899,8,1.092,149.42,0,84485.06,0.0067,1,1,0,1,37,0.1262,0.0347,4,1,1
NCRB-SYNTH-107235,High Court,Sec 482 CrPC (Quashing),1,3,2,0,1,1,0,1,1,1,1,1,0.4873,1,50,1,1,0.1021,8,1.2631,147.48,1,19053.35,0.1219,1,1,0,1,2,0.0433,0.0394,2,1,0
NCRB-SYNTH-107245,Trial Court,Sec 482 CrPC (Quashing),1,3,1,0,1,1,1,0,1,1,1,1,0.7735,1,74,0,0,0.0754,7,1.1493,97.71,0,91239.93,0.0531,0,0,1,1,2,0.0287,0.0261,2,1,1
NCRB-SYNTH-107253,High Court,Writ Petition (Detention),1,1,2,0,1,1,0,1,1,1,1,1,0.6283,1,132,0,0,0.1085,5,1.075,72.84,0,108861.68,0.0299,1,1,0,0,1,0.0586,0.0845,2,1,0
NCRB-SYNTH-107255,High Court,Sec 482 CrPC (Quashing),1,5,2,1,1,1,0,1,1,1,1,1,0.5595,1,31,0,0,0.0519,7,1.0,59.23,1,129227.12,0.1013,1,1,0,1,1,0.0554,0.0799,2,1,0
NCRB-SYNTH-107261,Trial Court,Sec 439 CrPC (Regular Bail),1,2,2,0,1,1,0,0,1,1,1,1,0.7144,1,174,0,0,0.087,1,1.1634,112.7,0,138148.93,0.0693,0,0,1,0,4,0.0328,0.0204,2,1,1
NCRB-SYNTH-107271,Trial Court,Writ Petition (Detention),1,4,2,0,1,1,1,1,1,1,1,1,0.8425,1,111,1,1,0.1772,3,1.4075,98.58,0,74133.17,0.15,1,1,0,0,1,0.0345,0.0498,2,1,1
NCRB-SYNTH-107277,High Court,Writ Petition (Detention),1,3,2,0,1,1,1,1,1,1,1,1,0.8829,1,116,1,1,0.0744,7,1.2129,137.4,0,99549.99,0.1623,1,1,0,0,11,0.177,0.0712,5,1,1
NCRB-SYNTH-107285,Trial Court,Writ Petition (Detention),4,2,1,0,1,1,0,0,1,1,1,1,0.3806,1,168,0,1,0.0804,1,1.3011,104.27,0,22276.1,0.1164,1,1,0,0,4,0.0207,0.0129,2,1,0
NCRB-SYNTH-107288,High Court,Sec 439 CrPC (Regular Bail),1,2,2,0,1,1,0,0,1,1,1,0,0.9151,1,162,1,1,0.2098,7,1.2815,115.49,0,31181.94,0.153,1,1,0,0,1,0.0589,0.085,2,1,1
NCRB-SYNTH-107303,High Court,Sec 439 CrPC (Regular Bail),21,5,2,0,1,1,1,0,1,1,1,1,0.5925,1,72,0,0,0.0137,6,1.0,132.13,0,135795.94,0.0694,1,1,0,1,8,0.1293,0.0589,5,1,0
NCRB-SYNTH-107308,High Court,Writ Petition (Detention),1,1,2,0,1,1,1,0,1,1,1,1,0.7694,1,78,0,0,0.1036,4,1.1252,81.36,0,27278.74,0.0108,0,0,1,1,45,0.1722,0.045,4,1,1
NCRB-SYNTH-107313,High Court,Trial Judgment,1,1,1,0,1,1,1,0,1,1,1,1,0.5591,1,48,1,1,0.0947,6,1.0,100.59,0,39334.94,0.1466,1,1,0,1,38,0.2674,0.073,4,1,0
NCRB-SYNTH-107321,Trial Court,Writ Petition (Detention),2,5,1,0,1,1,1,1,1,1,1,1,0.8773,1,40,0,0,0.0892,4,1.1644,143.6,0,18715.0,0.0864,1,1,0,0,21,0.247,0.0799,4,1,1
NCRB-SYNTH-107327,Trial Court,Sec 482 CrPC (Quashing),4,1,1,0,1,1,1,1,1,1,1,1,0.8031,0,118,0,1,0.034,2,1.1265,158.89,1,73218.05,0.1408,1,1,0,0,4,0.022,0.0136,2,1,1
NCRB-SYNTH-107331,High Court,Sec 439 CrPC (Regular Bail),1,5,1,0,1,1,1,0,1,1,1,1,0.6517,1,28,0,0,0.071,9,1.0461,149.77,0,48673.92,0.1893,1,1,0,0,5,0.2257,0.126,5,1,0
NCRB-SYNTH-107336,Trial Court,Sec 439 CrPC (Regular Bail),1,3,1,0,1,1,1,0,1,1,1,0,0.5481,1,78,1,1,0.1678,9,1.1252,56.66,0,131795.6,0.0485,1,1,0,0,4,0.0561,0.0348,2,1,0
NCRB-SYNTH-107338,Trial Court,Writ Petition (Detention),1,2,2,0,1,1,1,0,1,1,1,1,0.4656,0,101,0,0,0.0801,1,1.1511,134.33,0,54742.98,0.1605,1,1,0,1,1,0.0218,0.0314,2,1,0
NCRB-SYNTH-107346,Trial Court,Trial Judgment,45,2,1,0,1,1,1,1,1,1,1,0,0.8768,1,119,0,1,0.1328,1,1.0218,172.4,0,87361.77,0.1851,1,1,0,0,3,0.0606,0.0437,2,1,1
NCRB-SYNTH-107351,Trial Court,Trial Judgment,15,1,1,0,1,1,1,1,1,1,1,1,0.9604,1,64,0,0,0.0973,3,1.2738,140.2,1,90470.41,0.1443,0,0,1,1,9,0.2391,0.1038,5,1,1
NCRB-SYNTH-107386,High Court,Sec 482 CrPC (Quashing),2,4,1,0,1,1,1,0,1,1,1,1,0.6626,1,67,0,0,0.0,4,1.1065,62.18,0,51382.1,0.0062,1,1,0,0,4,0.076,0.0472,2,1,0
NCRB-SYNTH-107389,Trial Court,Sec 482 CrPC (Quashing),1,1,1,0,1,1,1,0,1,1,1,0,0.5264,0,154,0,1,0.1018,8,1.0,48.21,1,145824.66,0.1555,1,1,0,0,2,0.0768,0.0699,2,1,0
NCRB-SYNTH-107395,Trial Court,Writ Petition (Detention),1,2,1,1,1,1,1,0,1,1,1,1,0.6868,1,27,1,1,0.098,3,1.0,37.88,1,24610.98,0.1216,1,1,0,1,44,0.2159,0.0567,4,1,0
NCRB-SYNTH-107400,High Court,Sec 482 CrPC (Quashing),27,1,2,0,1,1,1,0,1,1,1,1,0.5788,1,143,0,0,0.1226,8,1.0538,167.63,0,22634.48,0.0228,0,0,1,1,8,0.0699,0.0318,5,1,0
NCRB-SYNTH-107406,High Court,Sec 482 CrPC (Quashing),1,4,1,0,1,1,1,1,1,1,1,1,0.4115,1,152,0,0,0.0822,9,1.082,48.81,0,106527.55,0.0625,1,1,0,0,1,0.0646,0.0931,2,1,0
NCRB-SYNTH-107413,High Court,Sec 439 CrPC (Regular Bail),4,1,1,0,1,1,1,1,1,1,1,0,0.4146,1,150,1,1,0.0,5,1.1977,118.31,1,104302.01,0.0957,1,1,0,1,7,0.0875,0.0421,5,1,0
NCRB-SYNTH-107417,High Court,Sec 482 CrPC (Quashing),1,4,1,0,1,1,1,0,1,1,1,1,0.4725,1,32,1,1,0.1704,4,1.1401,39.66,0,38203.41,0.0383,0,0,1,1,1,0.0566,0.0817,2,1,0
NCRB-SYNTH-107428,High Court,Sec 439 CrPC (Regular Bail),21,4,1,0,1,1,1,0,1,1,1,1,0.7365,1,44,0,0,0.1339,8,1.0224,135.63,0,38885.34,0.0752,0,0,1,0,3,0.0517,0.0373,2,1,1
NCRB-SYNTH-107431,High Court,Writ Petition (Detention),4,1,2,0,1,1,1,0,1,1,1,1,0.5661,0,163,0,0,0.0845,2,1.0,144.18,1,122704.67,0.0297,1,1,0,0,6,0.1538,0.079,5,1,0
NCRB-SYNTH-107434,Trial Court,Writ Petition (Detention),45,3,1,0,1,1,1,0,1,1,1,1,0.8855,1,58,1,1,0.0,6,1.0,50.93,0,27957.85,0.1859,1,1,0,1,4,0.1756,0.1091,5,1,1
NCRB-SYNTH-107437,High Court,Writ Petition (Detention),1,2,1,0,1,1,0,0,1,1,1,1,0.7504,0,125,1,1,0.1074,5,1.0,81.76,1,77542.56,0.0568,1,1,0,0,36,0.2781,0.077,4,1,1
NCRB-SYNTH-107438,Trial Court,Writ Petition (Detention),1,1,2,0,1,1,1,0,1,1,1,1,0.5569,1,15,0,1,0.0683,9,1.0703,67.82,0,109001.27,0.0834,1,1,0,0,11,0.0722,0.0291,5,1,0
NCRB-SYNTH-107439,High Court,Sec 482 CrPC (Quashing),2,5,2,0,1,1,1,0,1,1,1,0,0.864,1,63,0,0,0.0871,9,1.0,96.0,0,93756.08,0.1218,1,1,0,1,29,0.2935,0.0863,4,1,1
NCRB-SYNTH-107445,Trial Court,Sec 439 CrPC (Regular Bail),2,4,1,0,1,1,1,0,1,1,1,0,0.6084,0,18,1,1,0.0804,2,1.0,125.64,0,29881.41,0.1525,1,1,0,1,1,0.0393,0.0568,2,1,0
NCRB-SYNTH-107448,Trial Court,Sec 439 CrPC (Regular Bail),2,2,2,0,1,1,1,0,1,1,1,1,0.9133,1,168,1,1,0.0209,8,1.0422,55.31,0,50130.39,0.1313,1,1,0,1,4,0.1129,0.0701,5,1,1
NCRB-SYNTH-107453,Trial Court,Sec 482 CrPC (Quashing),1,3,1,0,1,1,1,1,1,1,1,1,0.4569,1,46,0,0,0.0767,6,1.1134,90.47,0,46596.5,0.0858,1,1,0,1,4,0.2419,0.1503,5,1,0
NCRB-SYNTH-107459,Trial Court,Sec 439 CrPC (Regular Bail),7,3,1,0,1,1,0,0,1,1,1,1,0.9395,1,181,0,1,0.0619,5,1.0328,143.07,0,142350.8,0.0566,1,1,0,1,2,0.0755,0.0687,2,1,1
NCRB-SYNTH-107460,High Court,Writ Petition (Detention),7,5,2,0,1,1,1,1,1,1,1,1,0.6528,1,148,0,0,0.0173,1,1.0865,45.32,0,27493.83,0.083,1,1,0,0,4,0.0559,0.0347,2,1,0
NCRB-SYNTH-107470,Supreme Court,Writ Petition (Detention),1,5,1,0,1,1,0,0,1,1,1,1,0.8417,1,162,1,1,0.0111,6,1.093,142.14,1,112357.17,0.0763,1,1,0,1,2,0.0816,0.0743,2,1,1
NCRB-SYNTH-107481,High Court,Writ Petition (Detention),4,2,2,0,1,1,0,0,1,1,1,0,0.621,1,99,0,0,0.15,6,1.2063,66.02,1,57591.95,0.0792,1,1,0,0,11,0.089,0.0358,5,1,0
NCRB-SYNTH-107493,High Court,Sec 439 CrPC (Regular Bail),21,2,2,0,1,1,1,1,1,1,1,1,0.4332,1,86,0,1,0.053,7,1.0664,83.46,0,148530.59,0.123,1,1,0,1,9,0.061,0.0265,5,1,0
NCRB-SYNTH-107499,Trial Court,Writ Petition (Detention),1,5,1,0,1,1,1,1,1,1,1,1,0.7501,1,14,1,0,0.1089,1,1.1136,157.43,1,132227.53,0.0251,1,1,0,1,1,0.0839,0.1211,2,1,1
NCRB-SYNTH-107508,Supreme Court,Writ Petition (Detention),4,3,2,0,1,1,1,0,1,1,1,0,0.471,1,65,0,0,0.0581,7,1.0,67.68,0,97828.58,0.1861,1,1,0,1,4,0.0147,0.0092,2,1,0
NCRB-SYNTH-107517,Trial Court,Sec 482 CrPC (Quashing),1,4,1,0,1,1,1,0,1,1,1,1,0.9696,1,38,1,1,0.1055,1,1.2754,90.56,1,110963.39,0.1663,0,0,1,0,5,0.2281,0.1273,5,1,1
NCRB-SYNTH-107518,High Court,Trial Judgment,1,2,2,0,1,1,1,0,1,1,1,1,0.9403,1,75,0,0,0.0803,3,1.0204,77.19,0,60074.53,0.1653,1,1,0,1,1,0.0502,0.0724,2,1,1
NCRB-SYNTH-107530,Trial Court,Sec 439 CrPC (Regular Bail),27,1,2,0,1,1,1,0,1,1,1,1,0.8083,1,115,1,1,0.1346,8,1.0,40.58,0,27060.2,0.1354,1,1,0,0,1,0.021,0.0303,2,1,1
NCRB-SYNTH-107533,Trial Court,Sec 439 CrPC (Regular Bail),1,3,2,0,1,1,1,0,1,1,1,1,0.8828,1,150,0,0,0.0895,2,1.2263,154.09,0,134465.45,0.1608,1,1,0,1,5,0.1795,0.1002,5,1,1
NCRB-SYNTH-107548,High Court,Sec 439 CrPC (Regular Bail),15,1,2,0,1,1,0,1,1,1,1,0,0.8912,1,147,0,0,0.1974,2,1.0,36.72,0,140682.5,0.07,1,1,0,0,3,0.0836,0.0603,2,1,1
NCRB-SYNTH-107597,High Court,Sec 482 CrPC (Quashing),1,4,1,0,1,1,1,1,1,1,1,0,0.6266,1,121,1,1,0.1345,7,1.0917,130.4,0,79319.33,0.1915,1,1,0,1,3,0.0837,0.0604,2,1,0
NCRB-SYNTH-107600,High Court,Sec 439 CrPC (Regular Bail),4,2,2,0,1,1,0,0,1,1,1,1,0.7014,1,38,0,0,0.1148,8,1.0676,147.15,1,131912.24,0.1815,1,1,0,1,4,0.0586,0.0364,5,1,1
NCRB-SYNTH-107605,High Court,Sec 439 CrPC (Regular Bail),1,2,2,0,1,1,1,0,1,1,1,1,0.3855,1,111,0,1,0.1173,8,1.0772,55.26,0,138517.12,0.0337,1,1,0,1,5,0.118,0.0659,5,1,0
NCRB-SYNTH-107609,Trial Court,Writ Petition (Detention),1,3,1,0,1,1,1,1,1,1,1,1,0.6086,1,158,0,0,0.046,1,1.0114,68.96,0,28047.93,0.1497,1,1,0,1,20,0.1254,0.0412,4,1,0
NCRB-SYNTH-107610,High Court,Writ Petition (Detention),1,3,2,0,1,1,1,0,1,1,1,1,0.4845,1,46,1,1,0.1112,6,1.2169,44.37,0,17484.91,0.0537,1,1,0,0,8,0.1868,0.085,5,1,0
NCRB-SYNTH-107611,High Court,Writ Petition (Detention),1,3,1,0,1,1,1,0,1,1,1,1,0.6573,1,90,0,0,0.1026,6,1.0874,44.33,0,87468.62,0.1802,1,1,0,0,6,0.197,0.1012,5,1,0
NCRB-SYNTH-107615,Trial Court,Sec 482 CrPC (Quashing),15,4,1,0,1,1,1,0,1,1,1,1,0.498,0,117,1,1,0.1664,7,1.0612,60.02,1,92918.87,0.0957,1,1,0,1,11,0.2318,0.0933,5,1,0
NCRB-SYNTH-107617,Trial Court,Sec 439 CrPC (Regular Bail),2,1,1,0,1,1,1,0,1,1,1,1,0.7722,1,47,0,0,0.0,8,1.1647,135.04,0,35429.29,0.0925,1,1,0,0,44,0.2959,0.0777,4,1,1
NCRB-SYNTH-107633,Trial Court,Writ Petition (Detention),2,4,2,0,1,1,0,1,1,1,1,0,0.6137,1,158,1,1,0.1109,2,1.1427,34.51,0,34055.87,0.1538,0,0,1,0,45,0.1037,0.0271,4,1,0
NCRB-SYNTH-107637,High Court,Writ Petition (Detention),1,1,2,0,1,1,1,0,1,1,1,1,0.5051,1,58,1,0,0.075,2,1.0555,112.97,0,103570.15,0.0556,1,1,0,1,4,0.0629,0.0391,2,1,0
NCRB-SYNTH-107642,Trial Court,Sec 439 CrPC (Regular Bail),4,3,2,1,1,1,1,0,1,1,1,1,0.9647,1,103,1,1,0.1457,6,1.0,102.95,0,100688.33,0.0725,1,1,0,1,3,0.0735,0.053,2,1,1
NCRB-SYNTH-107644,Trial Court,Sec 482 CrPC (Quashing),45,2,2,0,1,1,1,0,1,1,1,1,0.744,1,19,0,0,0.0604,6,1.1587,45.64,1,108120.85,0.0535,1,1,0,1,3,0.0407,0.0294,2,1,1
NCRB-SYNTH-107648,Trial Court,Sec 482 CrPC (Quashing),2,5,2,0,1,1,1,0,1,1,1,1,0.5966,1,27,0,1,0.1269,8,1.1046,178.85,0,58168.12,0.0278,1,1,0,0,3,0.0634,0.0457,2,1,0
NCRB-SYNTH-107649,Trial Court,Sec 439 CrPC (Regular Bail),2,5,2,0,1,1,0,1,1,1,1,1,0.9065,1,75,0,0,0.0285,6,1.0315,112.85,0,100490.81,0.1333,1,1,0,0,2,0.079,0.072,2,1,1
NCRB-SYNTH-107666,High Court,Sec 482 CrPC (Quashing),4,2,2,0,1,1,1,1,1,1,1,1,0.6043,1,133,0,0,0.115,1,1.077,92.45,1,140940.26,0.0156,1,1,0,1,11,0.1788,0.0719,5,1,0
NCRB-SYNTH-107670,High Court,Sec 439 CrPC (Regular Bail),2,1,2,0,1,1,1,1,1,1,1,0,0.7874,1,126,0,0,0.0447,3,1.0588,97.58,1,35797.67,0.0257,1,1,0,1,6,0.0859,0.0442,5,1,1
NCRB-SYNTH-107688,Trial Court,Writ Petition (Detention),4,3,2,0,1,1,1,1,1,1,1,1,0.3963,1,136,1,1,0.0929,8,1.0,124.6,0,48578.3,0.0287,0,0,1,1,1,0.0856,0.1236,2,1,0
NCRB-SYNTH-107689,Trial Court,Writ Petition (Detention),1,5,2,0,1,1,0,0,1,1,1,1,0.7555,1,100,0,0,0.1299,5,1.1541,121.61,0,144777.08,0.0519,1,1,0,0,33,0.2421,0.0687,4,1,1
NCRB-SYNTH-107693,Trial Court,Sec 482 CrPC (Quashing),1,3,2,0,1,1,0,1,1,1,1,1,0.7456,1,70,1,1,0.0575,4,1.2048,101.01,0,31517.93,0.1457,1,1,0,1,1,0.0972,0.1402,2,1,1
NCRB-SYNTH-107699,High Court,Sec 482 CrPC (Quashing),4,5,1,0,1,1,1,0,1,1,1,0,0.6027,1,53,1,1,0.0057,6,1.2891,93.46,1,39096.42,0.0121,0,0,1,1,28,0.2559,0.076,4,1,0
NCRB-SYNTH-107700,Trial Court,Trial Judgment,2,3,1,0,1,1,1,1,1,1,1,1,0.4522,0,145,1,1,0.0859,4,1.1399,174.05,0,108963.54,0.0622,1,1,0,0,1,0.0221,0.0319,2,1,0
NCRB-SYNTH-107713,Trial Court,Trial Judgment,2,1,2,0,1,1,1,0,1,1,1,1,0.6731,1,155,1,1,0.0549,5,1.0958,81.72,0,92541.6,0.0924,1,1,0,1,41,0.1737,0.0465,4,1,0
NCRB-SYNTH-107717,High Court,Sec 439 CrPC (Regular Bail),1,2,1,0,1,1,0,1,1,1,1,1,0.7651,1,168,0,0,0.0566,4,1.1789,81.17,1,60544.82,0.1745,1,1,0,1,9,0.1953,0.0848,5,1,1
NCRB-SYNTH-107738,Trial Court,Writ Petition (Detention),1,1,2,0,1,1,0,1,1,1,1,1,0.3992,1,23,1,1,0.0509,2,1.2356,160.46,0,96681.6,0.0544,1,1,0,1,28,0.2723,0.0809,4,1,0
NCRB-SYNTH-107744,High Court,Trial Judgment,45,2,1,0,1,1,1,0,1,1,1,0,0.864,1,25,0,1,0.0796,8,1.0,48.26,0,107641.3,0.0627,1,1,0,0,3,0.0549,0.0396,2,1,1
NCRB-SYNTH-107749,Trial Court,Sec 439 CrPC (Regular Bail),1,1,1,0,1,1,1,0,1,1,1,1,0.7923,1,98,0,0,0.0485,3,1.0,81.79,0,120667.18,0.1517,1,1,0,1,33,0.1283,0.0364,4,1,1
NCRB-SYNTH-107755,High Court,Writ Petition (Detention),4,5,1,0,1,1,1,0,1,1,1,1,0.9073,1,118,1,1,0.1387,1,1.0,72.88,1,70013.19,0.01,1,1,0,1,1,0.0944,0.1362,2,1,1
NCRB-SYNTH-107757,Trial Court,Sec 439 CrPC (Regular Bail),1,4,2,0,1,1,0,0,1,1,1,1,0.6984,1,108,0,0,0.0232,1,1.0637,73.94,1,97103.54,0.1586,1,1,0,0,11,0.1223,0.0492,5,1,0
NCRB-SYNTH-107767,Trial Court,Writ Petition (Detention),27,3,1,1,1,1,1,0,1,1,1,1,0.9067,1,89,0,0,0.1013,8,1.0,54.17,0,29013.49,0.0352,1,1,0,0,36,0.1538,0.0426,4,1,1
NCRB-SYNTH-107773,Trial Court,Writ Petition (Detention),4,3,1,0,1,1,0,1,1,1,1,1,0.5467,0,135,0,0,0.0288,8,1.0045,114.65,0,110284.36,0.0062,0,0,1,1,13,0.1267,0.048,4,1,0
NCRB-SYNTH-107774,High Court,Sec 439 CrPC (Regular Bail),1,4,2,0,1,1,1,0,1,1,1,1,0.6653,1,67,0,0,0.0303,8,1.2031,57.55,0,116610.95,0.1685,1,1,0,1,34,0.1461,0.0411,4,1,0
NCRB-SYNTH-107775,High Court,Sec 439 CrPC (Regular Bail),2,3,1,0,1,1,0,0,1,1,1,0,0.6105,1,108,0,0,0.0666,5,1.098,60.66,0,142845.87,0.1132,0,0,1,1,6,0.1528,0.0785,5,1,0
NCRB-SYNTH-107777,Trial Court,Writ Petition (Detention),2,4,1,0,1,1,0,1,1,1,1,0,0.619,1,122,0,0,0.0799,9,1.0846,89.47,0,30843.55,0.1301,1,1,0,0,15,0.1161,0.0419,4,1,0
NCRB-SYNTH-107787,High Court,Sec 482 CrPC (Quashing),4,2,2,0,1,1,1,1,1,1,1,1,0.8774,1,91,0,0,0.051,8,1.2388,121.15,0,90347.34,0.0625,1,1,0,0,9,0.1272,0.0553,5,1,1
NCRB-SYNTH-107792,High Court,Trial Judgment,1,1,1,0,1,1,1,1,1,1,1,1,0.4633,1,161,1,0,0.161,3,1.1753,55.51,0,36087.11,0.0501,1,1,0,0,2,0.0922,0.084,2,1,0
NCRB-SYNTH-107799,High Court,Sec 439 CrPC (Regular Bail),1,4,2,0,1,1,1,0,1,1,1,1,0.8202,1,56,1,1,0.0563,9,1.1838,138.39,0,83528.1,0.0399,1,1,0,1,3,0.0506,0.0365,2,1,1
NCRB-SYNTH-107800,High Court,Writ Petition (Detention),7,3,1,0,1,1,1,0,1,1,1,0,0.462,1,89,0,0,0.1162,5,1.101,78.42,0,16708.12,0.1454,0,0,1,1,38,0.2319,0.0633,4,1,0
NCRB-SYNTH-107804,Trial Court,Writ Petition (Detention),1,3,1,0,1,1,1,0,1,1,1,1,0.5476,1,173,1,1,0.0822,9,1.3068,50.21,1,63765.11,0.135,1,1,0,1,2,0.0765,0.0696,2,1,0
NCRB-SYNTH-107809,High Court,Writ Petition (Detention),2,3,1,0,1,1,0,1,1,1,1,0,0.8415,1,90,1,0,0.1057,2,1.1863,91.04,1,104491.49,0.0988,0,0,1,0,15,0.3197,0.1153,4,1,1
NCRB-SYNTH-107811,Trial Court,Trial Judgment,1,4,2,0,1,1,1,0,1,1,1,1,0.4523,0,149,0,0,0.1704,4,1.1911,66.59,0,68912.46,0.0091,1,1,0,0,7,0.2095,0.1008,5,1,0
NCRB-SYNTH-107815,Trial Court,Sec 482 CrPC (Quashing),21,2,2,0,1,1,1,0,1,1,1,0,0.5308,1,65,1,1,0.1197,4,1.0,63.07,0,65785.36,0.0149,1,1,0,1,4,0.0266,0.0165,2,1,0
NCRB-SYNTH-107817,Trial Court,Sec 482 CrPC (Quashing),4,5,2,0,1,1,1,0,1,1,1,1,0.7252,1,133,0,0,0.0471,5,1.0,139.0,0,117074.59,0.0262,0,0,1,1,7,0.0757,0.0364,5,1,1
NCRB-SYNTH-107828,High Court,Sec 482 CrPC (Quashing),2,5,2,0,1,1,1,0,1,1,1,0,0.66,1,31,1,1,0.084,3,1.09,174.3,0,100069.9,0.1378,1,1,0,1,1,0.08,0.1154,2,1,0
NCRB-SYNTH-107831,High Court,Sec 439 CrPC (Regular Bail),1,4,2,0,1,1,1,1,1,1,1,1,0.4889,1,125,0,0,0.053,6,1.1401,121.52,0,56010.17,0.108,1,1,0,0,10,0.1279,0.0533,5,1,0
NCRB-SYNTH-107833,High Court,Sec 439 CrPC (Regular Bail),2,2,1,0,1,1,1,0,1,1,1,0,0.6364,1,95,1,1,0.0442,1,1.0872,167.4,1,79935.44,0.0894,1,1,0,1,24,0.2386,0.0741,4,1,0
NCRB-SYNTH-107851,Supreme Court,Sec 439 CrPC (Regular Bail),1,4,1,0,1,1,1,0,1,1,1,1,0.5155,1,23,0,0,0.0263,5,1.1769,172.17,0,63231.37,0.1236,1,1,0,0,35,0.0872,0.0243,4,1,0
NCRB-SYNTH-107854,High Court,Writ Petition (Detention),7,5,1,0,1,1,0,0,1,1,1,1,0.7488,1,107,1,1,0.0895,3,1.1312,157.46,0,56404.6,0.1299,1,1,0,0,1,0.0749,0.108,2,1,1
NCRB-SYNTH-107858,Trial Court,Writ Petition (Detention),1,2,2,0,1,1,1,0,1,1,1,1,0.4157,1,53,0,0,0.0433,6,1.0165,178.79,0,96685.61,0.1754,0,0,1,0,2,0.0939,0.0855,2,1,0
NCRB-SYNTH-107865,Trial Court,Trial Judgment,15,1,2,0,1,1,1,1,1,1,1,0,0.8317,1,59,0,0,0.0306,3,1.2088,63.02,0,61205.55,0.0575,0,0,1,0,1,0.0504,0.0728,2,1,1
NCRB-SYNTH-107868,Trial Court,Trial Judgment,2,3,2,0,1,1,1,1,1,1,1,1,0.7249,0,155,0,0,0.102,2,1.0389,125.81,1,117930.21,0.0787,1,1,0,1,16,0.1102,0.0389,4,1,1
NCRB-SYNTH-107887,Trial Court,Trial Judgment,7,5,1,0,1,1,1,1,1,1,1,1,0.5109,1,17,0,0,0.109,1,1.0,162.84,0,141343.96,0.0439,1,1,0,1,2,0.0469,0.0427,2,1,0
NCRB-SYNTH-107889,Trial Court,Trial Judgment,1,4,1,0,1,1,0,0,1,1,1,1,0.6266,0,144,0,1,0.1126,6,1.0,110.61,0,116379.53,0.1293,1,1,0,0,35,0.314,0.0876,4,1,0
NCRB-SYNTH-107899,Trial Court,Sec 439 CrPC (Regular Bail),2,2,2,0,1,1,0,0,1,1,1,0,0.9665,1,152,0,0,0.0503,2,1.0,122.8,0,106298.3,0.1642,0,0,1,1,10,0.176,0.0734,5,1,1
